Номер кластера исходный;Расстояние до центра кластера;overall_worklogs;project_id;Id_razn;count_comments;id;assignee_id;creator_id;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Text_Summa;claster_centr_ishodn;mean_words_comment;Mesto_in_project
0;0.080175437415571;7200;13;0;0;730483;33;33;Error catching in epics;2018;10;9;6;2;Error catching in epics;7030;0;0.446922050695636
1;0.113965097999333;1800;13;0;0;730482;197;33;Templates list style bug;2018;10;9;6;2;Templates list style bug;2042;0;0.447874976176863
3;0.06831368583103;5400;13;0;0;730481;99;33;Lesson plan page bug;2018;10;9;6;2;Lesson plan page bug;5255;0;0.44882790165809
1;0.255183197992692;1500;13;0;0;730479;33;33;Add calendar value on schedule header;2018;10;9;7;2;Add calendar value on schedule header;2042;0;0.450733752620545
2;0.00242218747561443;3600;13;0;0;730475;33;33;Assignment form, make all class students checked if the class was selected;2018;10;9;7;2;Assignment form, make all class students checked if the class was selected;3595;0;0.454545454545455
2;0.00242218747561443;3600;13;0;1;730467;33;33;Create template from teams tab;2018;10;9;8;2;Create template from teams tab !screenshot-1.png|thumbnail!;3595;4;0.462168858395273
4;0.154876243897727;1200;13;0;0;730465;99;197;Wrong font size on init text;2018;10;9;9;2;Wrong font size on init text;871;0;0.464074709357728
2;0.280014012511104;3000;13;0;0;730459;33;197;Remove comments if will delete last comment in it;2018;10;9;9;2;Remove comments if will delete last comment in it;3595;0;0.469792262245092
2;0.00242218747561443;3600;13;0;0;730455;33;33;Modal for Propose to duplicate lesson. front end function;2018;10;9;10;2;Modal for Propose to duplicate lesson. front end function;3595;0;0.473603964170002
0;0.080175437415571;7200;13;0;0;730452;1;1;Refactor phases screenshots taking according to the new persistent assets logic;2018;10;10;9;3;Refactor phases screenshots taking according to the new persistent assets logic;7030;0;0.476462740613684
0;0.080175437415571;7200;13;0;0;730451;1;1;Hide phase previews if there is no proper asset in the API response;2018;10;10;13;3;Hide phase previews if there is no proper asset in the API response;7030;0;0.477415666094911
3;0.350749885817749;6000;13;0;0;730450;1;1;Lesson feedback form;2018;10;10;15;3;Lesson feedback form;5255;0;0.478368591576139
0;0.343478862564508;6300;13;0;1;730449;1;1;Fix staging;2018;10;10;18;3;Fix staging This component create issue when we build static:;7030;56;0.479321517057366
3;0.06831368583103;5400;13;0;0;730448;197;197;Styles for active comments mode in Edit page;2018;10;11;5;4;Styles for active comments mode in Edit page;5255;0;0.480274442538593
1;0.168471101987386;2400;13;0;0;730446;33;33;Add loader to unsorted lesson item;2018;10;11;6;4;Add loader to unsorted lesson item;2042;0;0.482180293501048
4;0.127559956088992;600;13;0;0;730443;33;33;On double click to the file link, the resource should be opened on new tab, not at the same tab;2018;10;11;8;4;On double click to the file link, the resource should be opened on new tab, not at the same tab;871;0;0.48503906994473
1;0.168471101987386;2400;13;0;0;730439;197;33;Shared + image's style is broken;2018;10;12;11;5;Shared + image's style is broken;2042;0;0.48885077186964
4;0.154876243897727;1200;13;0;0;730438;1;1;Set fake images as recommended template previews;2018;10;12;12;5;Set fake images as recommended template previews;871;0;0.489803697350867
4;0.127559956088992;600;13;0;0;730434;197;33;Next phase button is not clickable;2018;10;12;14;5;Next phase button is not clickable;871;0;0.493615399275777
2;0.00242218747561443;3600;13;0;0;730431;33;33;Plan lesson page elements update after command change on edit canvas;2018;10;13;9;6;Plan lesson page elements update after command change on edit canvas;3595;0;0.496474175719459
2;0.280014012511104;3000;13;0;0;730430;1;1;Phase pagination does not work;2018;10;14;16;7;Phase pagination does not work;3595;0;0.497427101200686
4;0.154876243897727;1200;13;0;1;730428;197;197;"Add ""Haven't notifications"" block for Notifications section if it empty";2018;10;15;6;1;"Add ""Haven't notifications"" block for Notifications section if it empty [~accountid:557058:e5fefaf9-f580-40d2-8611-6e3b4e38fef0]; added ""No new notifications"" text. Assigning ticket back to you for styles.";871;19;0.499332952163141
2;0.00242218747561443;3600;13;0;1;730427;1;197;Add titles of videos to Resources and Videos section;2018;10;15;7;1;Add titles of videos to Resources and Videos section Need test and add styles;3595;5;0.500285877644368
2;0.00242218747561443;3600;13;19;2;730425;197;33;Setup comedian on teacherly slack;2018;10;15;12;1;Setup comedian on teacherly slack Anatory completed works by integrate comedian bot to Slack. Today I will set up time and list of developers who must write stand-up dailySuccessfully added bot to Slack chat. Write documentation for team and setup bot;3595;18.5;0.502191728606823
0;0.080175437415571;7200;13;0;0;730424;33;33;Add go back logic on templates edit page;2018;10;15;13;1;Add go back logic on templates edit page;7030;0;0.50314465408805
2;0.00242218747561443;3600;13;0;0;730423;33;33;Change profile pages on page notification's to toast;2018;10;16;7;2;Change profile pages on page notification's to toast;3595;0;0.504097579569278
2;0.00242218747561443;3600;13;0;1;730422;197;197;Prepare team for testing Pre-release;2018;10;16;9;2;Prepare team for testing Pre-release Invited people for testing new pre-production;3595;7;0.505050505050505
2;0.00242218747561443;3600;13;0;0;730418;1;197;Prepare functional for register new users;2018;10;16;10;2;Prepare functional for register new users;3595;0;0.508862206975415
3;0.06831368583103;5400;13;0;0;730413;33;197;Need add popover for logout;2018;10;17;7;3;Need add popover for logout;5255;0;0.513626834381551
2;0.00242218747561443;3600;13;0;0;730410;197;197;Broken grid in Team list page;2018;10;17;10;3;Broken grid in Team list page;3595;0;0.516485610825233
4;0.154876243897727;1200;13;0;0;730407;33;33;Fix team details same owner and member duplication;2018;10;17;14;3;Fix team details same owner and member duplication;871;0;0.519344387268916
0;0.080175437415571;7200;13;0;0;730405;99;99;Phase content not updated on phase switching;2018;10;18;6;4;Phase content not updated on phase switching;7030;0;0.52125023823137
4;0.0136581439043673;900;13;0;0;730404;197;197;Check background for button on Edit lesson;2018;10;18;7;4;Check background for button on Edit lesson;871;0;0.522203163712598
0;0.080175437415571;7200;13;0;0;730403;99;99;Canvas element does not get unlocked;2018;10;18;8;4;Canvas element does not get unlocked;7030;0;0.523156089193825
4;0.154876243897727;1200;13;0;0;730402;33;33;Invite people to join your team;2018;10;18;8;4;Invite people to join your team;871;0;0.524109014675052
2;0.00242218747561443;3600;13;0;0;730401;197;197;Fix arrow direction on Canvas comment section;2018;10;18;10;4;Fix arrow direction on Canvas comment section;3595;0;0.52506194015628
1;0.113965097999333;1800;13;0;0;730398;1;1;Templates List Filter: level selector is empty;2018;10;18;13;4;Templates List Filter: level selector is empty;2042;0;0.527920716599962
1;0.113965097999333;1800;13;0;1;730397;197;197;Broken container in collaborators add on lesson create modal;2018;10;18;13;4;"Broken container in collaborators add on lesson create modal Check issue; it is normal for container with more options; if user scroll down he need show all options and “Create lesson“ button";2042;23;0.528873642081189
2;0.00242218747561443;3600;13;0;0;730393;197;197;Fix class name title length in header;2018;10;19;12;5;Fix class name title length in header;3595;0;0.532685344006099
0;0.080175437415571;7200;13;0;0;730392;33;33;student lesson feedback;2018;10;19;14;5;student lesson feedback;7030;0;0.533638269487326
4;0.154876243897727;1200;13;0;1;730390;1;1;create RDS instances from production snapshot;2018;10;21;13;7;create RDS instances from production snapshot 1) create t2 instances from snapshot rds:lumici-production-db-2018-10-21-09-51;871;29;0.535544120449781
1;0.168471101987386;2400;13;0;1;730389;1;1;Create EC2 instances for pre-production from ami image from production;2018;10;21;13;7;Create EC2 instances for pre-production from ami image from production create isntans;2042;41;0.536497045931008
4;0.127559956088992;600;13;0;1;730388;1;1;Create and assign EIP to pre-production;2018;10;21;13;7;Create and assign EIP to pre-production asigned EIP 18.235.208.171 to instants pre-production;871;10;0.537449971412236
4;0.154876243897727;1200;13;0;1;730387;1;1;Route 53. Setup domain for pre-production to EIP;2018;10;21;13;7;Route 53. Setup domain for pre-production to EIP Setup domain to EIP;871;22;0.538402896893463
1;0.113965097999333;1800;13;0;1;730386;1;1;configuring docker-compose for pre-production;2018;10;21;13;7;configuring docker-compose for pre-production change env in file /opt/teacherly/.env;2042;70;0.53935582237469
2;0.00242218747561443;3600;13;0;1;730385;1;1;Setup gitlab-ci for deploy pre-production;2018;10;21;13;7;Setup gitlab-ci for deploy pre-production Now if there is a push to the branch production;3595;254;0.540308747855918
4;0.154876243897727;1200;13;2;2;730384;1;1;update RDS instances to mysql5.7 for pre-production;2018;10;21;13;7;update RDS instances to mysql5.7 for pre-production Launched update for mysql to version 5.7.23upgrade mysql version finished;871;6.5;0.541261673337145
2;0.00242218747561443;3600;13;0;0;730382;33;33;Check 0 on users profile textarea;2018;10;22;6;1;Check 0 on users profile textarea;3595;0;0.5431675242996
4;0.154876243897727;1200;13;0;1;730377;197;1;Safari Markup: profile menu displays under the button;2018;10;22;11;1;Safari Markup: profile menu displays under the button Added styles with new z-index parameters for popovers in header;871;11;0.547932151705737
3;0.350749885817749;6000;13;0;0;730376;1;1;Safari Logic: Canvas Drag and Drop and resizing does not work in Safari Version 12.0;2018;10;22;11;1;Safari Logic: Canvas Drag and Drop and resizing does not work in Safari Version 12.0;5255;0;0.548885077186964
1;0.113965097999333;1800;13;0;0;730375;1;1;Safari Logic: Templates List filtering by level does not work;2018;10;22;11;1;Safari Logic: Templates List filtering by level does not work;2042;0;0.549838002668191
4;0.154876243897727;1200;13;0;1;730374;1;1;create s3 bucket;2018;10;22;11;1;create s3 bucket create bucket;871;10;0.550790928149419
1;0.113965097999333;1800;13;0;0;730371;1;1;Lesson Create from Schedule flow, object decomposition error;2018;10;22;12;1;Lesson Create from Schedule flow, object decomposition error;2042;0;0.553649704593101
4;0.0136581439043673;900;13;0;0;730370;1;1;TypeError: undefined is not an object while trying to edit a template;2018;10;22;13;1;TypeError: undefined is not an object while trying to edit a template;871;0;0.554602630074328
1;0.113965097999333;1800;13;0;0;730369;99;33;The trash icon is not displaying when activity element is selected on canvas;2018;10;22;14;1;The trash icon is not displaying when activity element is selected on canvas;2042;0;0.555555555555556
4;0.154876243897727;1200;13;0;0;730368;1;1;add role in IAM docker registry for ec2 instances;2018;10;22;14;1;add role in IAM docker registry for ec2 instances;871;0;0.556508481036783
2;0.00242218747561443;3600;13;0;0;730367;99;99;Prevent CanvasComment from hiding behind canvas edges;2018;10;23;5;2;Prevent CanvasComment from hiding behind canvas edges;3595;0;0.55746140651801
4;0.0136581439043673;900;13;0;0;730365;99;197;Change links in slate for recommended templates;2018;10;23;6;2;Change links in slate for recommended templates;871;0;0.559367257480465
0;0.080175437415571;7200;13;0;0;730363;99;99;Always show current user as a collaborator for a lesson;2018;10;23;10;2;Always show current user as a collaborator for a lesson;7030;0;0.56127310844292
0;0.202260762571148;6600;13;0;0;730362;33;197;"Add ""empty"" text for teacher circle";2018;10;23;11;2;"Add ""empty"" text for teacher circle";7030;0;0.562226033924147
0;0.080175437415571;7200;13;0;0;730360;33;197;Duplicate request to profile form main page;2018;10;23;11;2;Duplicate request to profile form main page;7030;0;0.564131884886602
0;0.080175437415571;7200;13;0;0;730359;197;197;Need add covers for Recommended templates;2018;10;23;11;2;Need add covers for Recommended templates;7030;0;0.565084810367829
4;0.0136581439043673;900;13;0;0;730358;197;33;Add no templates found text on create lesson form;2018;10;23;11;2;Add no templates found text on create lesson form;871;0;0.566037735849057
3;0.214122514155689;4800;13;0;0;730357;33;33;Add loader to invite student form;2018;10;23;11;2;Add loader to invite student form;5255;0;0.566990661330284
4;0.154876243897727;1200;13;0;0;730355;197;197;Need cover text for Team and My templates section if haven't templates in there;2018;10;23;12;2;Need cover text for Team and My templates section if haven't templates in there;871;0;0.568896512292739
1;0.0272530019940268;2100;13;0;0;730354;33;33;Add invitation the student to the class by email;2018;10;23;12;2;Add invitation the student to the class by email;2042;0;0.569849437773966
3;0.214122514155689;4800;13;0;0;730352;33;99;Incorrect display of students assigned to lessons;2018;10;24;5;3;Incorrect display of students assigned to lessons;5255;0;0.571755288736421
1;0.113965097999333;1800;13;0;0;730347;197;197;Need add overflow for title of Recommended templates;2018;10;24;7;3;Need add overflow for title of Recommended templates;2042;0;0.576519916142558
1;0.113965097999333;1800;13;0;0;730346;1;33;Lesson phase duplication logical bug;2018;10;24;11;3;Lesson phase duplication logical bug;2042;0;0.577472841623785
1;0.168471101987386;2400;13;0;0;730345;33;33;Show only students on assign lesson form;2018;10;24;14;3;Show only students on assign lesson form;2042;0;0.578425767105012
2;0.00242218747561443;3600;13;0;0;730342;197;197;Add styles for Active icon on Sidebar menu;2018;10;24;15;3;Add styles for Active icon on Sidebar menu;3595;0;0.581284543548695
2;0.00242218747561443;3600;13;0;0;730339;1;1;Update Google and Dropbox API settings to work on the slate.teacherly.io;2018;10;25;6;4;Update Google and Dropbox API settings to work on the slate.teacherly.io;3595;0;0.584143319992377
4;0.154876243897727;1200;13;0;0;730335;99;99;Exclude current user's email from collaborators list;2018;10;25;10;4;Exclude current user's email from collaborators list;871;0;0.587955021917286
4;0.154876243897727;1200;13;0;0;730330;99;99;Video adding from Resources is broken;2018;10;26;5;5;Video adding from Resources is broken;871;0;0.592719649323423
1;0.309689201980746;2700;13;0;0;730329;99;99;Add debounce to new video call;2018;10;26;6;5;Add debounce to new video call;2042;0;0.59367257480465
1;0.113965097999333;1800;13;0;0;730328;33;197;"Status don't change if in Assign check ""Make available""";2018;10;26;6;5;"Status don't change if in Assign check ""Make available""";2042;0;0.594625500285878
3;0.06831368583103;5400;13;0;0;730326;197;197;Problem with assign button in FireFox browser;2018;10;26;6;5;Problem with assign button in FireFox browser;5255;0;0.596531351248332
1;0.168471101987386;2400;13;0;0;730325;33;33;Add field length limit on lesson /template create modal;2018;10;26;7;5;Add field length limit on lesson /template create modal;2042;0;0.59748427672956
2;0.00242218747561443;3600;13;0;0;730324;99;33;Redirect to main page if the route does not exist;2018;10;26;7;5;Redirect to main page if the route does not exist;3595;0;0.598437202210787
3;0.06831368583103;5400;13;0;0;730323;1;33;The console error on create lesson;2018;10;26;7;5;The console error on create lesson;5255;0;0.599390127692014
0;0.080175437415571;7200;13;0;0;730322;33;33;Handle too large profile photo error;2018;10;26;7;5;Handle too large profile photo error;7030;0;0.600343053173242
4;0.0136581439043673;900;13;0;0;730321;197;33;Profile referral tag;2018;10;26;7;5;Profile referral tag;871;0;0.601295978654469
4;0.154876243897727;1200;13;0;1;730320;197;33;Snackbar style bug;2018;10;26;7;5;Snackbar style bug I think it is not a bug. Tooltip haven't any important information except notification. I think we can change the background color to regular and it is enough for it.;871;30;0.602248904135697
2;0.00242218747561443;3600;13;0;0;730319;197;33;Resources tab markup bug;2018;10;26;7;5;Resources tab markup bug;3595;0;0.603201829616924
1;0.168471101987386;2400;13;42;2;730317;1;33;The question when creating a test is erased;2018;10;26;7;5;"The question when creating a test is erased could not reproduce; I will talk to Emir who discovered this before closingnot relevant anymore as long as the component has been changed";2042;12;0.605107680579379
2;0.284858387462334;4200;13;0;0;730316;1;33;Teacher referrals improvements;2018;10;26;7;5;Teacher referrals improvements;3595;0;0.606060606060606
2;0.00242218747561443;3600;13;0;0;730314;33;33;Create tickets from testing feedback from maddevs team;2018;10;26;7;5;Create tickets from testing feedback from maddevs team;3595;0;0.607966457023061
2;0.00242218747561443;3600;13;0;0;730311;1;33;Check redundant request to fetch all classes list;2018;10;26;13;5;Check redundant request to fetch all classes list;3595;0;0.610825233466743
2;0.00242218747561443;3600;13;0;0;730306;99;99;Change page title, add favicon;2018;10;29;6;1;Change page title, add favicon;3595;0;0.61558986087288
4;0.154876243897727;1200;13;0;1;730302;99;99;Check new lesson creation;2018;10;29;6;1;Check new lesson creation Checked locally and on prod;871;21;0.619401562797789
3;0.06831368583103;5400;13;0;0;730301;1;197;Can't delete avatar from profile;2018;10;29;8;1;Can't delete avatar from profile;5255;0;0.620354488279017
1;0.168471101987386;2400;13;0;0;730298;1;11;Display error message in front-end for activity deletion;2018;10;29;13;1;Display error message in front-end for activity deletion;2042;0;0.623213264722699
4;0.154876243897727;1200;13;0;0;730296;197;11;Add titles for buttons in lesson create/edit page;2018;10;30;5;2;Add titles for buttons in lesson create/edit page;871;0;0.625119115685153
1;0.113965097999333;1800;13;0;0;730292;1;197;Problem with upload files from Google Drive;2018;10;30;7;2;Problem with upload files from Google Drive;2042;0;0.628930817610063
1;0.113965097999333;1800;13;0;0;730290;1;197;Problems with login to other account;2018;10;30;10;2;Problems with login to other account;2042;0;0.630836668572518
2;0.00242218747561443;3600;13;0;0;730289;99;99;Image search on canvas is broken;2018;10;31;4;3;Image search on canvas is broken;3595;0;0.631789594053745
3;0.06831368583103;5400;13;0;0;730288;1;1;Canvas file upload google search recursion crash problem;2018;10;31;5;3;Canvas file upload google search recursion crash problem;5255;0;0.632742519534972
1;0.113965097999333;1800;13;0;0;730284;1;1;Fix activity size;2018;10;31;12;3;Fix activity size;2042;0;0.636554221459882
4;0.154876243897727;1200;13;0;0;730283;1;1;Change header in template preview;2018;10;31;12;3;Change header in template preview;871;0;0.637507146941109
2;0.00242218747561443;3600;13;0;0;730279;99;197;"Modal for ""Add to my Templates""";2018;11;1;6;4;"Modal for ""Add to my Templates""";3595;0;0.641318848866019
4;0.154876243897727;1200;13;0;1;730277;1;197;Very long loader of Unsorted lesson on setup-classes page;2018;11;1;8;4;"Very long loader of Unsorted lesson on setup-classes page Can't reproduce this problem on the staging and production. Loading time within normal limits; all API requests optimized as much as possible.";871;23;0.643224699828473
2;0.00242218747561443;3600;13;0;0;730273;11;99;Workaround for missing library ids;2018;11;1;11;4;Workaround for missing library ids;3595;0;0.647036401753383
1;0.168471101987386;2400;13;112;2;730270;1;1;add ec2 instances with snapshot from current production and new db from pre prod;2018;11;2;5;5;add ec2 instances with snapshot from current production and new db from pre prod add instances for test db[~accountid:557058:e5fefaf9-f580-40d2-8611-6e3b4e38fef0] https://54.236.79.147;2042;25.5;0.649895178197065
4;0.154876243897727;1200;13;0;0;730267;1;210;Create repo in gitlab to store terraform infrastructure configs;2018;11;5;10;1;Create repo in gitlab to store terraform infrastructure configs;871;0;0.652753954640747
4;0.127559956088992;600;13;0;1;730266;1;210;Create encrypted s3 bucket to store terraform states;2018;11;5;10;1;Create encrypted s3 bucket to store terraform states created a bucket;871;20;0.653706880121974
4;0.154876243897727;1200;13;0;0;730265;210;210;Initialiaze new terraform project;2018;11;5;10;1;Initialiaze new terraform project;871;0;0.654659805603202
2;0.00242218747561443;3600;13;0;0;730262;99;99;Wrong library id passed when creating lesson from template;2018;11;5;11;1;Wrong library id passed when creating lesson from template;3595;0;0.657518582046884
3;0.06831368583103;5400;13;0;1;730261;1;1;Unauthorized when creating a lesson template;2018;11;5;12;1;"Unauthorized when creating a lesson template Ensured the fix has been deployed; works well now";5255;9;0.658471507528111
2;0.00242218747561443;3600;13;0;0;730260;210;210;Create new VPC in eu-west-2 region using community module;2018;11;5;12;1;Create new VPC in eu-west-2 region using community module;3595;0;0.659424433009339
4;0.183119863896398;1260;13;0;0;730259;1;210;Create security groups using new vpc_id;2018;11;5;12;1;Create security groups using new vpc_id;871;0;0.660377358490566
3;0.214122514155689;4800;13;0;0;730258;210;210;Create s3 bucket for static assets;2018;11;5;12;1;Create s3 bucket for static assets;5255;0;0.661330283971793
0;0.080175437415571;7200;13;0;0;730251;1;99;Rendering comments block resets text field when new message received;2018;11;5;13;1;Rendering comments block resets text field when new message received;7030;0;0.668000762340385
3;0.06831368583103;5400;13;0;0;730249;1;210;Create ecs service to run Websocket;2018;11;5;14;1;Create ecs service to run Websocket;5255;0;0.66990661330284
4;0.154876243897727;1200;13;0;0;730248;210;210;Manually create ssl certificate for teacherly.io and *.teacherly.io;2018;11;5;14;1;Manually create ssl certificate for teacherly.io and *.teacherly.io;871;0;0.670859538784067
2;0.00242218747561443;3600;13;0;0;730238;99;197;Change H* buttons func on Canvas;2018;11;6;9;2;Change H* buttons func on Canvas;3595;0;0.680388793596341
2;0.00242218747561443;3600;13;0;0;730234;1;1;Testing Teacher Flows;2018;11;7;8;3;Testing Teacher Flows;3595;0;0.68420049552125
2;0.00242218747561443;3600;13;0;1;730232;11;11;Find out why the lesson owner becomes collaborator;2018;11;7;8;3;Find out why the lesson owner becomes collaborator Lesson owner displayed along with the other collaborators in UX purposes.;3595;11;0.686106346483705
3;0.06831368583103;5400;13;0;0;730230;1;1;Test teams creation;2018;11;7;8;3;Test teams creation;5255;0;0.68801219744616
4;0.0136581439043673;900;13;0;0;730228;1;210;Add cloudwatch checks to all services/modules;2018;11;7;16;3;Add cloudwatch checks to all services/modules;871;0;0.689918048408615
2;0.00242218747561443;3600;13;0;0;730224;11;11;Discussion about assignments and duplication;2018;11;8;13;4;Discussion about assignments and duplication;3595;0;0.693729750333524
1;0.113965097999333;1800;13;0;0;730223;1;197;Blank page after go back from student pforfile;2018;11;9;5;5;Blank page after go back from student pforfile;2042;0;0.695635601295979
3;0.06831368583103;5400;13;0;0;730220;1;197;Fails with assign lesson;2018;11;9;6;5;Fails with assign lesson;5255;0;0.698494377739661
1;0.168471101987386;2400;13;0;1;730213;11;33;Add user id for user email list;2018;11;12;8;1;Add user id for user email list Endpoint returns an array of arrays now;2042;16;0.705164856108252
2;0.00242218747561443;3600;13;0;1;730212;1;1;research how to install api to ECS cluster;2018;11;12;10;1;research how to install api to ECS cluster studied official terraform documentation;3595;46;0.70611778158948
2;0.00242218747561443;3600;13;1;2;730210;1;1;Install the API service via the web console for a complete view of how everything works.;2018;11;12;10;1;Install the API service via the web console for a complete view of how everything works. ceated manual service in ECS clusterdelete service on ECS cluster;3595;21.5;0.708023632551934
0;0.080175437415571;7200;13;0;0;730209;11;33;Add new add/remove collaborators endpoints for templates;2018;11;12;11;1;Add new add/remove collaborators endpoints for templates;7030;0;0.708976558033162
3;0.38358423414772;4440;13;0;0;730208;197;33;Fix lesson title, description markup;2018;11;12;11;1;Fix lesson title, description markup;5255;0;0.709929483514389
2;0.00242218747561443;3600;13;0;0;730206;1;1;Research how to create Create ecs service to run Websocket;2018;11;13;4;2;Research how to create Create ecs service to run Websocket;3595;0;0.711835334476844
1;0.113965097999333;1800;13;0;0;730202;33;33;Add teams search on add collaborators modal form;2018;11;13;9;2;Add teams search on add collaborators modal form;2042;0;0.715647036401753
2;0.280014012511104;3000;13;0;0;730197;33;197;class debug;2018;11;14;5;3;class debug;3595;0;0.72041166380789
2;0.00242218747561443;3600;13;0;0;730195;11;33;Change subjects to preferred subjects list on user profile payload;2018;11;14;7;3;Change subjects to preferred subjects list on user profile payload;3595;0;0.722317514770345
3;0.214122514155689;4800;13;0;0;730194;33;33;Use new add/remove collaborators endpoints for templates on the frontend;2018;11;14;8;3;Use new add/remove collaborators endpoints for templates on the frontend;5255;0;0.723270440251572
4;0.381752536077039;60;13;0;0;730192;210;210;Added terraform config to create KMS key and alias for each service to encrypt parameters in parameter store;2018;11;14;10;3;Added terraform config to create KMS key and alias for each service to encrypt parameters in parameter store;871;0;0.725176291214027
2;0.00242218747561443;3600;13;0;0;730191;210;210;Create iam policy for api and ws services to use appropriate kms keys and parameters;2018;11;14;10;3;Create iam policy for api and ws services to use appropriate kms keys and parameters;3595;0;0.726129216695254
1;0.113965097999333;1800;13;0;0;730188;210;210;Set up api service to use chamber and kms key and parameter store;2018;11;14;11;3;Set up api service to use chamber and kms key and parameter store;2042;0;0.728987993138937
2;0.00242218747561443;3600;13;0;0;730187;11;33;Make private when the lesson template is created;2018;11;14;11;3;Make private when the lesson template is created;3595;0;0.729940918620164
0;0.080175437415571;7200;13;0;0;730182;11;33;Add zIndex to phase canvasElements data;2018;11;15;14;4;Add zIndex to phase canvasElements data;7030;0;0.734705546026301
4;0.154876243897727;1200;13;0;0;730180;197;33;Add styles for custom context menu;2018;11;16;8;5;Add styles for custom context menu;871;0;0.736611396988755
1;0.168471101987386;2400;13;0;0;730177;33;33;Add subject icon on lesson preview page;2018;11;16;11;5;Add subject icon on lesson preview page;2042;0;0.739470173432438
3;0.355340614149049;4500;13;0;1;730175;1;1;Write documentation about RDS;2018;11;19;5;1;Write documentation about RDS Need to edit some part. and push it;5255;8;0.741376024394892
2;0.00242218747561443;3600;13;0;0;730171;11;33;Save activity passmark value with question data;2018;11;20;9;2;Save activity passmark value with question data;3595;0;0.745187726319802
1;0.113965097999333;1800;13;7;5;730169;1;1;Check data through a web browser;2018;11;20;14;2;"Check data through a web browser after authorization gives an error that the database was not foundproblem finding variable transferbrought back the generation of numbers; since it is not safe to simplify the generationresolved as part of the task https://lumicislate.atlassian.net/browse/TILT-796?focusedWorklogId=11422&page=com.atlassian.jira.plugin.system.issuetabpanels%3Aworklog-tabpanel#worklog-11422the task is repeated https://lumicislate.atlassian.net/browse/TILT-780";2042;28.6;0.747093577282257
2;0.00242218747561443;3600;13;0;0;730166;33;33;Fix notification title and link;2018;11;21;7;3;Fix notification title and link;3595;0;0.749952353725939
4;0.154876243897727;1200;13;0;0;730165;33;33;Remove option Add to my templates, from shared templates;2018;11;21;8;3;Remove option Add to my templates, from shared templates;871;0;0.750905279207166
2;0.00242218747561443;3600;13;0;0;730164;11;11;Research json structure of lessons in classes received from server;2018;11;21;8;3;Research json structure of lessons in classes received from server;3595;0;0.751858204688393
2;0.00242218747561443;3600;13;0;0;730163;11;11;Add draft status;2018;11;21;8;3;Add draft status;3595;0;0.752811130169621
0;0.080175437415571;7200;13;0;1;730160;11;33;Template collaboration notification payload;2018;11;21;8;3;"Template collaboration notification payload Added relation to notification with LessonTemplates. Now notification payload contains ""lesson"" and ""lesson_templates"". ""lesson"" array for the shared/collaborate lessons and ""lesson_template"" for shared/collaborate templates.";7030;26;0.755669906613303
1;0.113965097999333;1800;13;0;0;730159;11;33;Update activity endpoint;2018;11;21;12;3;Update activity endpoint;2042;0;0.75662283209453
2;0.00242218747561443;3600;13;0;0;730156;33;33;Add assignment's draft status on assignment list page;2018;11;23;11;5;Add assignment's draft status on assignment list page;3595;0;0.759481608538212
0;0.080175437415571;7200;13;0;1;730154;11;11;Add notification for shared lesson template;2018;11;26;5;1;Add notification for shared lesson template [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38];7030;60;0.761387459500667
1;0.309689201980746;2700;13;0;0;730153;33;33;Get assignment info from new field;2018;11;26;6;1;Get assignment info from new field;2042;0;0.762340384981894
1;0.113965097999333;1800;13;0;0;730151;11;33;Check draft assignment status change;2018;11;26;11;1;Check draft assignment status change;2042;0;0.764246235944349
4;0.154876243897727;1200;13;0;0;730150;33;33;Change assignments draft status to upcoming status;2018;11;26;11;1;Change assignments draft status to upcoming status;871;0;0.765199161425577
4;0.154876243897727;1200;13;0;1;730149;1;1;Add the creation of the ssh group to the SG module;2018;11;26;13;1;Add the creation of the ssh group to the SG module added ssh SG to SG module;871;167;0.766152086906804
2;0.138795912517745;3300;13;0;0;730145;33;33;Fix assignments loading bug on calendars all lesson tab;2018;11;27;7;2;Fix assignments loading bug on calendars all lesson tab;3595;0;0.769963788831713
1;0.113965097999333;1800;13;0;0;730144;11;33;Add lesson info to assignment list endpoint;2018;11;27;9;2;Add lesson info to assignment list endpoint;2042;0;0.770916714312941
1;0.113965097999333;1800;13;0;0;730142;11;11;Preparing to the call;2018;11;27;11;2;Preparing to the call;2042;0;0.772822565275395
0;0.080175437415571;7200;13;0;0;730140;210;210;Add bastion host to infrastructure;2018;11;27;16;2;Add bastion host to infrastructure;7030;0;0.77472841623785
3;0.214122514155689;4800;13;3;3;730139;1;1;Statics are not transmitted and images are not transmitted, find out the causes and eliminate;2018;11;28;5;3;Statics are not transmitted and images are not transmitted, find out the causes and eliminate We understand why the profile pictures are not displayed.the code is written from the link before the picture is deletedcreate task for Ulan https://lumicislate.atlassian.net/browse/TILT-845;5255;74;0.775681341719078
0;0.080175437415571;7200;13;0;0;730137;197;197;Restyled Sidebar menu for thin screens;2018;11;28;5;3;Restyled Sidebar menu for thin screens;7030;0;0.777587192681532
0;0.080175437415571;7200;13;0;1;730136;11;33;Check backgroundImageAsset id linking for lesson;2018;11;28;5;3;Check backgroundImageAsset id linking for lesson Added backgroundImageAssetId parameter processing in lesson controller.;7030;28;0.77854011816276
