comment_id;issue_id;author_id;count;text_short
69771;688432;58;27;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a merge request of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/merge_requests/24]:
69799;688432;58;35;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/fb1ed346af98496ab03fe4aafcaf7f84c291b0ac]:
69800;688432;58;35;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/6eaa40247db395e7b6f754e126fded3a7e423fdd]:
69866;688432;98;8;Need to be updated with new design elements
69868;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/b65858dae5d0cdccc8d92511a7dce84673337714]:
69869;688432;58;26;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/e00fa40bbb4f7723edda50a0eca2c48df8b27576]:
69870;688432;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/f428c89ef9baecadaaa234800637070c322e4531]:
69871;688432;58;28;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/f4c52761ada4826fa141f701c19c0a877d6fffaf]:
69872;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/54a7ef8e5c08c6b4aad7d42a90e0d5476201bbe9]:
69881;688432;58;36;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/fb1ed346af98496ab03fe4aafcaf7f84c291b0ac]:
69882;688432;58;36;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/0abd7c51c74a4d07922f56fee5b1d7a4495203cb]:
69969;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5a692e818a5fe04e09e7bd29ecd53c7db015c934]:
69972;688432;58;31;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/71316ca95c9b130a6ae2972354e232ece5c16718]:
69973;688432;58;26;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/1e4b2a43530d8928ebf69bf029962f1f412e38c4]:
69974;688432;58;31;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/0d23216ccc064997f436504a6904496fd0479122]:
69982;688432;58;35;[Samat Jukeshov|https://gitlab.com/sap1ens] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/6eaa40247db395e7b6f754e126fded3a7e423fdd]:
70003;688432;58;36;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/6eaa40247db395e7b6f754e126fded3a7e423fdd]:
70052;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/e6754fc8b3233e8216b9c483b60adae8f607bb10]:
70058;688432;58;30;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3b00b62307141bed25858bf6c8f28bc4ac2de32e]:
70078;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a merge request of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/merge_requests/29]:
70081;688432;58;34;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/6a62e1cfc0416180aeef7e55b7976dd36d6c4273]:
70082;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/49ef0fa1c82a827204161f0371abd5960844e9a3]:
70099;688432;58;29;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/21a6ca85fbe53d7bdbfce69810003a444a048cdf]:
70134;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/39713b806adb5fc764e503d471e4ac108129e8af]:
70136;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5a692e818a5fe04e09e7bd29ecd53c7db015c934]:
70137;688432;58;30;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/21a6ca85fbe53d7bdbfce69810003a444a048cdf]:
70138;688432;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/71316ca95c9b130a6ae2972354e232ece5c16718]:
70139;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/49ef0fa1c82a827204161f0371abd5960844e9a3]:
70140;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/e6754fc8b3233e8216b9c483b60adae8f607bb10]:
70141;688432;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3b00b62307141bed25858bf6c8f28bc4ac2de32e]:
70142;688432;58;35;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/6a62e1cfc0416180aeef7e55b7976dd36d6c4273]:
70143;688432;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/e00fa40bbb4f7723edda50a0eca2c48df8b27576]:
70144;688432;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/0d23216ccc064997f436504a6904496fd0479122]:
70145;688432;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/1e4b2a43530d8928ebf69bf029962f1f412e38c4]:
70198;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5a49aec766bae8dbf40a4320d271b2f025dace81]:
70199;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/2d4ef64957014f5172be32a572e1fe23bf277a5c]:
70200;688432;58;31;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/9865f56854eb37b3f1d3804b440c53310dc62a9e]:
70204;688432;58;29;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5880af0e7d9a1d3a1248a2c50c216231242eb427]:
70206;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a merge request of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/merge_requests/31]:
70207;688432;58;34;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/2e95294230eefab138425df7fa2a22daaddead73]:
70216;688432;58;36;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/ae811b3b987abe9cf3a38614440be3f3fae20227]:
70225;688432;58;30;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/c9b9c17e53fd0e1381af7c696f067a7fb5e260ab]:
70239;688432;58;36;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/969bc6968db4bead02c4df6b4464c8b1b6fb1a96]:
70400;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/21d21cd056c424d49ac666cb9f079c18780f3e9f]:
70401;688432;58;34;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/653cafb7170691764f7eb6de688336f31a19d129]:
70404;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5851bedcbd8a6b58acb9da660c1e9821b9953978]:
70435;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5a49aec766bae8dbf40a4320d271b2f025dace81]:
70436;688432;58;30;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5880af0e7d9a1d3a1248a2c50c216231242eb427]:
70437;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/2d4ef64957014f5172be32a572e1fe23bf277a5c]:
70438;688432;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/9865f56854eb37b3f1d3804b440c53310dc62a9e]:
70439;688432;58;35;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/2e95294230eefab138425df7fa2a22daaddead73]:
70440;688432;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/c9b9c17e53fd0e1381af7c696f067a7fb5e260ab]:
70441;688432;58;35;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/653cafb7170691764f7eb6de688336f31a19d129]:
70442;688432;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/21d21cd056c424d49ac666cb9f079c18780f3e9f]:
71090;688432;58;28;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/49ef0fa1c82a827204161f0371abd5960844e9a3]:
71099;688432;58;28;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/2d4ef64957014f5172be32a572e1fe23bf277a5c]:
71116;688432;58;30;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/3b00b62307141bed25858bf6c8f28bc4ac2de32e]:
71128;688432;58;28;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/5a49aec766bae8dbf40a4320d271b2f025dace81]:
71133;688432;58;29;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/21a6ca85fbe53d7bdbfce69810003a444a048cdf]:
71135;688432;58;29;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/5880af0e7d9a1d3a1248a2c50c216231242eb427]:
71137;688432;58;30;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/c9b9c17e53fd0e1381af7c696f067a7fb5e260ab]:
71142;688432;58;34;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/2e95294230eefab138425df7fa2a22daaddead73]:
71150;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/39713b806adb5fc764e503d471e4ac108129e8af]:
71153;688432;58;28;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/e6754fc8b3233e8216b9c483b60adae8f607bb10]:
71156;688432;58;34;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/653cafb7170691764f7eb6de688336f31a19d129]:
71157;688432;58;34;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/6a62e1cfc0416180aeef7e55b7976dd36d6c4273]:
71163;688432;58;28;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/21d21cd056c424d49ac666cb9f079c18780f3e9f]:
71169;688432;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/5851bedcbd8a6b58acb9da660c1e9821b9953978]:
71174;688432;58;31;[Khalezin Dmitrii|https://gitlab.com/khalezin] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/9865f56854eb37b3f1d3804b440c53310dc62a9e]:
71253;688432;58;36;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/ae811b3b987abe9cf3a38614440be3f3fae20227]:
71254;688432;58;36;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/969bc6968db4bead02c4df6b4464c8b1b6fb1a96]:
71406;688432;58;37;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/969bc6968db4bead02c4df6b4464c8b1b6fb1a96]:
71407;688432;58;37;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/ae811b3b987abe9cf3a38614440be3f3fae20227]:
72006;688432;58;4;looks good to me
70395;688447;58;28;"right after Job creation; we can't get Job into the list # *Request URL:* [https://backend.sortedhouse.com/api/v1/jobs]"
69323;688465;58;8;1 for customer and 1 for the provider?
69386;688465;58;19;with a new sign-in we need 1 Forgot Password functionality without mentioning if you are customer or provider
69862;688465;1;119;"[~kalashnikovisme] there is one issue with password validation. It is not validated during updates from admin panel; as a result when we activate a provider the password becomes nil. If switch validation than it is not activated or updated from the Admin panel."
72310;688465;58;4;working with current frontend
69430;688470;246;11;https://www.figma.com/file/8mVhOBgf4pe4lKluclmTDD/sortedhouse?node-id=2198%3A12053
119407;688471;82;61;"ecommerce-tl-production-storefront-web
"
119428;688471;82;6;"Within a week; we'll check"
119292;688477;1;5;Added preloading for slick.woff.
119249;688479;82;29;"Connect to instance 30.0.29.170 | ecommerce-magento-prod-web
"
119260;688479;116;6;[~khalezin.d] will it appear again?
119271;688479;82;15;"[ ~puzanov@gmail.com ] Yes; well; until we deploy magento evn; the mistake could happen again."
69596;688483;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3e45e0091e8254d103b489125169394e9b2180f6]:
69860;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/823e1ae19f604c8a6dea71d9dfe7ba90d24ebeb9]:
69907;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/9f38fecc36ded759369ca2a1600db2e1de9f4b71]:
69916;688483;58;28;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/7009331155be96628e0b422088efa8e8300af198]:
69917;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3fc2cbbf1d3c0a9c4bd276bfa68faaaec65897bb]:
69918;688483;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/23924ea1ae505bfd9045319cf2681c1358086cde]:
69942;688483;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/ad4a6e5fe9307aa49f1bdd3555fe2f3364f637fd]:
70000;688483;58;28;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/ff7e4c8afb70289b2b33a330ab70788c95f590e9]:
70024;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/5879749d66ddcb94be30310348a04b367cddb754]:
70025;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/35a446848170ed16b8941c8aaad05055e46433d9]:
70431;688483;58;29;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/49d8b3a0c8c5f73c79b772c08a94aa112e842290]:
70444;688483;58;33;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/af74333a98b776ad04cea21dd7bdfc8c11307e39]:
70498;688483;58;30;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/06c6396a25df3c658f262ca94d10e59cc2dc5239]:
70499;688483;58;35;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/801b0f80872126d4fb5fcd78ef47b6165d59cffd]:
70500;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/dde34023b9c0c884ac9f541930e662a25a873ad0]:
70502;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/a7fed46c084a1990926f304c617a6f5c6b1ea918]:
70503;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/4821946e2bf6d6c09e071cfbd2c0490e4569387b]:
70504;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/ba7c461bf9f6114fbe7a5afb1bf384ca29b3dbaa]:
70506;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/38af00613402f56cb0ab65dff820e0f2f2c49049]:
70512;688483;58;32;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/31ab273c00bfe471224c813e36aac602545159e9]:
70566;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3a48aa7cc40dd88412436564bb6a4aa9a2a37ba3]:
71089;688483;58;31;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/5879749d66ddcb94be30310348a04b367cddb754]:
71136;688483;58;27;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/35a446848170ed16b8941c8aaad05055e46433d9]:
72016;688483;97;7;Add a redirect to the main page after a successful request
72049;688483;58;29;[Maksim Gacheskiy|https://gitlab.com/HEKTOdaleky] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/7ecedfd3bbe3be9f7d0697057bebe46a2b9fc127]:
72050;688483;58;25;[Maksim Gacheskiy|https://gitlab.com/HEKTOdaleky] mentioned this issue in [a merge request of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/merge_requests/54]:
72053;688483;58;28;[Maksim Gacheskiy|https://gitlab.com/HEKTOdaleky] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/6b2bcddc176c59949a67e41897f8c67f89d57781]:
72078;688483;58;30;[Almasbek uulu Kairat|https://gitlab.com/kairatalmasbekov] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/7ecedfd3bbe3be9f7d0697057bebe46a2b9fc127]:
72157;688483;58;29;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/-/commit/7ecedfd3bbe3be9f7d0697057bebe46a2b9fc127]:
72353;688483;58;16;can't close sprint the sprint with the ticket where not all sub-tickets were closed
119373;688485;1;127;"Image optimization from Google Page Speed ​​Optimizer will not work in the current project. Images on homepage/category/product/etc are not optimized; because someone turned off *existing* optimization features through admin panel a few days ago. I turned it back on.
"
119490;688485;1;7;https://jira.topica.vn/browse/EVAB-798
119223;688487;1;9;Component created. Awaiting deployment to test it on staging.
119225;688487;1;62;"I postponed execution of GTM/Freshchat/Insider on our staging. Number of requests on initial page load reduced from 370 to 300 and transfer size from 5.4Mb to 3.2Mb (staging is working in developer mode; so js optimization is not active). GPS score changed from 35 to 48.
"
119248;688487;1;425;"*GTM*: stores -> configuration -> weltpixel -> google analytics enhanced ecommerce -> general configuration -> Google Tag Manager Javascript Code
"
69723;688491;1;14;We already have docs [https://gitlab.com/sortedhouse/backend/blob/develop/docs/state_machines.md]
119830;688493;82;33;"Repo[https://git.edumall.io/backend/amun]
"
119303;688500;1;7;Hi [~kirill] any update with this task?
119342;688500;1;35;"Hi [ ~anvt4@topica.edu.vn ]; not yet. The priority was Medium for this task; I just raised it to high; but we still need to finish some tasks in order to work with this one.
"
119349;688500;1;26;"[~kirill] can you give me any estimate? because the bundle product is one of the solutions to increase ARPU of the Magento platform. It's very urgent
"
119638;688500;1;3;testaccount220119@gmail.com
119643;688500;1;8;[ alec@topica.asia |mailto: alec@topica.asia ] please
119645;688500;1;56;"""3/ Bundle product can put on Product list widget and it can be visible on the homepage
"
119646;688500;1;24;"[~r.krasnov] Yep; we need to add bundle product can add to product list manually by SKU and it can visible on the homepage."
119647;688500;1;32;"[ ~anvt4@topica.edu.vn ] Hello Could you please give me the link to the template (Remove blank space look like the design: https://zpl.io/bPxY5ZA.)?
"
119648;688500;1;8;"https://app.zeplin.io/project/5c178bffc5dd4c508a4fd03e/screen/5cb5fe86ca0cee3307f58a62
"
119649;688500;1;68;"[ ~anvt4@topica.edu.vn ] One more question. Alec said that you can add to Product list widget the bundle by sku.
"
119653;688500;1;59;"[~r.krasnov] Only catalog product allows us to add bundle product with SKU. About the location of this section; we want to put this section anywhere on the Homepage. Is it possible? I tried to set up it by Admin panel but have a problem with the interface. Please check it in this link [https://www.screenpresso.com/=HUCub]"
119656;688500;1;16;[ ~anvt4@topica.edu.vn ] Thank you a lot! I will see how we can implement this.
119790;688500;1;15;[ ~anvt4@topica.edu.vn ] Hello! Please check this on stage https://magento-staging.edumall.vn/
119808;688500;1;54;"i see that bundle product visible on homepage is ""Mới"" label and on the search result page is ""Lộ Trình"". Please help me fix the label at home page as same as label at search result:
"
119888;688500;1;17;[ ~anvt4@topica.edu.vn ] Hello! Please check this task on our stage https://magento-staging.edumall.vn/
119900;688500;1;34;"[~r.krasnov] Everything is okay but I found more error with the interface when I load or reload the homepage. Pls check the image below
"
119901;688500;1;27;"One more thing; the course box of bundle products on the mobile web didn't appear the price.
"
120012;688500;1;18;"[ ~anvt4@topica.edu.vn ] Hello! I have fixed it; please check it here https://magento-staging.edumall.vn/"
120013;688500;1;25;[~r.krasnov] I tested and it works as expected. When is it gonna be on production? we need to estimate time for July business plan
119290;688503;1;15;"added sentry. [~khalezin.d]; need to move sentry configuration to environment variables; check env.php.
"
119293;688503;1;39;"||site||variable||value||
"
69636;688505;58;32;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/3a93e1d9c20bde1613e44e8dcb7cc9108b270724]:
69638;688505;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/88b4dc1bf028bfb5883500129292a769f94d45a7]:
69639;688505;58;28;[Alisa|https://gitlab.com/ally-8253] mentioned this issue in [a commit of sortedhouse/frontend|https://gitlab.com/sortedhouse/frontend/commit/d87d4578cecf33d2a7a75830f69b9b00b6fd7ab3]:
