Номер кластера исходный;Расстояние до центра кластера;overall_worklogs;project_id;Id_razn;count_comments;id;assignee_id;creator_id;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Text_Summa;claster_centr_ishodn;mean_words_comment;Mesto_in_project
2;0.0557232023532771;9000;13;0;0;724811;86;86;Write unit tests;2020;7;6;9;1;Write unit tests;17134;0;5.85286830569849
2;0.0860778098098162;29700;13;0;0;724809;191;191;Inspect Lesson Templates;2020;7;6;11;1;Inspect Lesson Templates;17134;0;5.85477415666095
2;0.0475028538220833;10200;13;0;0;724806;242;242;Add additional props and write stories for the Overlay component;2020;7;7;5;2;Add additional props and write stories for the Overlay component;17134;0;5.85763293310463
2;0.0495579409548818;9900;13;0;0;724805;192;192;Review Request overridden class;2020;7;7;5;2;Review Request overridden class;17134;0;5.85858585858586
2;0.0470311542866456;24000;13;0;0;724804;208;208;Add Zapier integration to teacher Registration page;2020;7;7;5;2;Add Zapier integration to teacher Registration page;17134;0;5.85953878406709
2;0.0120946730290719;18900;13;0;1;724802;365;365;Remove old code from teacher app;2020;7;7;6;2;Remove old code from teacher app *Resolution of refactoring(07.07):*;17134;56;5.86144463502954
2;0.0187316339629049;14400;13;0;0;724795;192;193;Upgrade Laravel up to 6.0;2020;7;7;12;2;Upgrade Laravel up to 6.0;17134;0;5.86811511339813
2;0.0433926795564864;10800;13;0;0;724792;208;365;Add unit-tests coverage;2020;7;7;12;2;Add unit-tests coverage;17134;0;5.87097388984182
2;0.0367557186226533;22500;13;0;0;724790;1;306;Research test cases and system architecture;2020;7;7;12;2;Research test cases and system architecture;17134;0;5.87287974080427
2;0.0840227226770177;29400;13;0;0;724789;82;192;Configure apache_module in filebeat for teachersly-api;2020;7;7;12;2;Configure apache_module in filebeat for teachersly-api;17134;0;5.8738326662855
2;0.0799125484114208;28800;13;0;0;724788;82;192;Setup metricbeat with apache module for teachersly-api;2020;7;7;12;2;Setup metricbeat with apache module for teachersly-api;17134;0;5.87478559176672
2;0.000235849767718871;17100;13;9;3;724784;192;192;Upgrade laravel to 5.7;2020;7;7;13;2;Upgrade laravel to 5.7 Need to set this envsNotice: Remove QUEUE_DRIVER=redis from envs after deploy.{quote}Notice: Remove QUEUE_DRIVER=redis from envs after deploy.{quote};17134;12.6666666666667;5.87859729369163
2;0.0388108057554517;22800;13;2;2;724783;192;192;Upgrade laravel to 5.8;2020;7;7;13;2;Upgrade laravel to 5.8 Current {{tymon/jwt-auth}} version does not support laravel 5.8. Update {{tymon/jwt-auth}} version require code refactoring…;17134;15.5;5.87955021917286
2;0.0516130280876802;9600;13;0;0;724782;192;192;Review dockerfiles;2020;7;7;13;2;Review dockerfiles;17134;0;5.88050314465409
2;0.0639435508844709;7800;13;3;2;724780;192;192;configure php-cs-fixer;2020;7;7;13;2;configure php-cs-fixer [https://www.jetbrains.com/help/phpstorm/using-php-cs-fixer.html#installing-configuring-php-cs-fixer|https://www.jetbrains.com/help/phpstorm/using -php-cs-fixer.html#installing-configuring-php-cs-fixer]Command for CI;17134;97;5.88240899561654
2;0.0758023741458239;28200;13;0;0;724776;208;208;Deploy ForestAdmin to production;2020;7;8;6;3;Deploy ForestAdmin to production;17134;0;5.88622069754145
2;0.0203150215602657;20100;13;0;0;724775;242;242;Develop the Modal component;2020;7;8;8;3;Develop the Modal component;17134;0;5.88717362302268
2;0.0536681152204787;9300;13;0;0;724773;10;10;Implement cancel invite endpoint;2020;7;8;10;3;Implement cancel invite endpoint;17134;0;5.88907947398513
2;0.0449760671538471;23700;13;0;0;724772;192;192;Review/Refactoring database seeds;2020;7;8;11;3;Review/Refactoring database seeds;17134;0;5.89003239946636
2;0.116904116801793;34200;13;26;3;724769;192;192;Review test setup;2020;7;8;11;3;Review test setup [^log.txt][~accountid:5cee2d23919eaf0f2135ac64]What I've done:;17134;257;5.89289117591004
2;0.0187316339629049;14400;13;0;0;724766;86;86;Work on feedback;2020;7;8;12;3;Work on feedback;17134;0;5.89574995235373
2;0.00592941163067649;18000;13;11;2;724762;191;191;Research how to modify current templates code to work with lessons model;2020;7;8;14;3;"Research how to modify current templates code to work with lessons model In my opinion we don't need to modify the current templates code. Because Laravel ORM will not allow to do that easily. Also I don't understand how the backwards compatibility thing will work within that actions ; I need to discuss it tomorrow with Andrew.Discussed with Andrew about it. We need to modify current templates code to work with Lessons model in order to avoid data to be written in templates table after we merge. Data must be in one table.";17134;47;5.89956165427864
2;0.00229093690051732;16800;13;9;4;724760;4;4;Research how to write data migrations;2020;7;8;15;3;"Research how to write data migrations * Investigated on laravel migrations and seeding more. Read official documentation* Prepared pseudo code for data migration[~accountid:557058:49abf63e-994b-4f7b-9758-23477860728f] Or even better solution in my opinion will be ex_template boolean field. Because it is very straightforward and you know what it means[~accountid:5b044dd827dd77348bacbf34] yes; we need some boolean field to determine lessons from templates. It will be deleted after.";17134;124.5;5.90146750524109
2;0.0433926795564864;10800;13;0;0;724759;10;10;Implement resend collaborator invite endpoint;2020;7;8;18;3;Implement resend collaborator invite endpoint;17134;0;5.90242043072232
2;0.0310621567596957;12600;13;0;0;724757;242;242;Write unit-test for the Modal component;2020;7;9;4;4;Write unit-test for the Modal component;17134;0;5.90432628168477
2;0.049086241419444;24300;13;2;3;724755;208;208;Research Whiteboard Solutions;2020;7;9;6;4;Research Whiteboard Solutions Libraries to look at:Might be also useful to read and keep in mind [https://medium.com/@joehanson/multi-user-javascript-virtual-whiteboard-28e4b24ef3e2|https://medium.com/@joehanson/multi-user-javascript -virtual-whiteboard-28e4b24ef3e2][https://github.com/tbolis/react-sketch|https://github.com/tbolis/react-sketch|smart-link];17134;80;5.90623213264723
2;0.0433926795564864;10800;13;0;0;724752;365;365;Frontend bugs from sentry;2020;7;9;7;4;Frontend bugs from sentry;17134;0;5.90909090909091
2;0.026480282958661;21000;13;0;0;724748;86;86;Need to create a layout example by using the Grid component;2020;7;9;8;4;Need to create a layout example by using the Grid component;17134;0;5.91290261101582
0;0.118528191174135;47400;13;0;1;724742;242;365;Default Button;2020;7;10;6;5;Default Button [Roman Chasovitin|https://gitlab.com/RomanChasovitin] mentioned this issue in [a merge request|https://gitlab.com/teacherly/ui-components/-/merge_requests/16] of [teacherly / ui-components |https://gitlab.com/teacherly/ui-components] on branch [TILT-6212|https://gitlab.com/teacherly/ui-components/-/tree/TILT-6212]:{quote}TILT- 6212 Add main button styles{quote};64703;52;5.91862016390318
0;0.120583278306934;47100;13;0;0;724741;86;365;action button;2020;7;10;6;5;action button;64703;0;5.91957308938441
2;0.0470311542866456;24000;13;0;0;724740;1;365;status button;2020;7;10;6;5;status button;17134;0;5.92052601486564
2;0.104573594005002;32400;13;0;0;724738;1;365;Button Group;2020;7;10;6;5;Button Group;17134;0;5.92243186582809
2;0.0433926795564864;10800;13;0;1;724737;1;365;Button Selects;2020;7;10;6;5;Button Selects Done as part of a task [https://lumicislate.atlassian.net/browse/TILT-621|https://lumicislate.atlassian.net/browse/TILT-6217]6;17134;19;5.92338479130932
2;0.00592941163067649;18000;13;0;1;724736;242;365;Animation component;2020;7;10;6;5;Animation component This MR will include [https://lumicislate.atlassian.net/browse/TILT-6220|https://lumicislate.atlassian.net/browse/TILT-6220|smart-link];17134;20;5.92433771679055
2;0.0475028538220833;10200;13;818;3;724730;192;192;Review changes in Illuminate\Contracts\Validation\Validator;2020;7;10;7;5;"Review changes in Illuminate\Contracts\Validation\Validator Also [https://laravel.com/docs/5.5/upgrade|https://laravel.com/docs/5.5/upgrade] A Note On Form Requests.This files not related to upgrade; but it feels like unnecessary to override {{failedValidation}}; because it can be done more simple when now.[https://dev.to/secmohammed/laravel-form-request-tips-tricks-2p12|https://dev.to/secmohammed/laravel-form-request-tips-tricks-2p12]";17134;21;5.93005526967791
2;0.0392825052908895;11400;13;0;0;724729;4;191;Cover lessons related code with tests;2020;7;10;7;5;Cover lessons related code with tests;17134;0;5.93100819515914
2;0.0433926795564864;10800;13;0;0;724728;191;191;Cover lesson templates related code with tests;2020;7;10;7;5;Cover lesson templates related code with tests;17134;0;5.93196112064037
2;0.125124465332987;35400;13;10;2;724727;191;191;Test LessonTemplateController:index() method;2020;7;10;7;5;Test LessonTemplateController:index() method Wrote tests:Wrote tests:;17134;40.5;5.93291404612159
2;0.0557232023532771;9000;13;0;1;724726;191;4;Merge lesson templates into lessons;2020;7;10;7;5;Merge lesson templates into lessons * Investigated teams related code;17134;26;5.93386697160282
2;0.0100395858962734;18600;13;0;0;724724;191;191;Test LessonTemplateController:store() method;2020;7;10;7;5;Test LessonTemplateController:store() method;17134;0;5.93577282256527
2;0.0351723310252926;12000;13;0;1;724722;191;191;Test LessonTemplateController:getState() method;2020;7;10;8;5;Test LessonTemplateController:getState() method At CI for some reason test {{LessonTemplateControllerTest::testGetStateTemplateWithAssignmentResponse}} is failing [https://gitlab.com/teacherly/teacherly/-/jobs/644355441|https://gitlab.com/teacherly/teacherly/-/jobs /644355441];17134;41;5.93767867352773
2;0.0433926795564864;10800;13;0;0;724720;191;191;Test LessonTemplateController:destroy() method;2020;7;10;8;5;Test LessonTemplateController:destroy() method;17134;0;5.93958452449018
2;0.0305904572242579;21600;13;0;0;724716;4;4;Test LessonController:index() method;2020;7;10;8;5;Test LessonController:index() method;17134;0;5.9433962264151
2;0.059833376618874;8400;13;0;0;724710;4;4;Test LessonController:cloneLesson() method;2020;7;10;8;5;Test LessonController:cloneLesson() method;17134;0;5.94911377930246
2;0.0963532454738084;31200;13;110;4;724709;4;4;Test LessonController:updateCollaborators() method;2020;7;10;8;5;"Test LessonController:updateCollaborators() method - While trying to test success cases; issues popped up- Synced with Gena; decided to skip success test for now due to MailSender refactor needed[~accountid:5cee2d23919eaf0f2135ac64][~accountid:557058:49abf63e-994b-4f7b-9758-23477860728f] I encountered a very strange problem. Maybe you have already encountered this; tell me in which direction to dig please[~accountid:5b044dd827dd77348bacbf34] [https://gitlab.com/teacherly/teacherly/-/blob/production/app/Models/Notification.php#L117|https://gitlab.com/teacherly/teacherly/-/blob /production/app/Models/Notification.php#L117] there is also an event; and all events are sent through the radish. Mokai it. [https://laravel.com/docs/5.8/mocking#event-fake|https://laravel.com/docs/5.8/mocking#event-fake]";17134;96.5;5.95006670478369
2;0.00592941163067649;18000;13;0;1;724707;4;4;Test LessonsCRUD:storeOrUpdateLessonObj() method;2020;7;10;8;5;Test LessonsCRUD:storeOrUpdateLessonObj() method - Have been investigating how to manually create a request. Found the way;17134;104;5.95197255574614
0;0.0342696187293988;59700;13;154;10;724700;191;4;Prepare data migration;2020;7;10;9;5;"Prepare data migration Called from [~accountid:557058:49abf63e-994b-4f7b-9758-23477860728f][~accountid:5cee2d23919eaf0f2135ac64] and [~accountid:5b67bcd8e6dba529eefda937]- Added new instance creation to migration- Changed clonePhases function from private to public. Need to discuss it with someone later- Communicated with Belek[~accountid:5b044dd827dd77348bacbf34]; FYI [https://lumicislate.atlassian.net/browse/TILT-6699|https://lumicislate.atlassian.net/browse/TILT-6699|smart-link]All of the tests below have been done on a single; same template on my local machine. It is just to point out that all timing tests are due to only that single template- Synced with Gena and Belek on Friday- Locally faced error during bringing up the front container[~accountid:5b044dd827dd77348bacbf34] what's current progress on this task? Please update.Ran migration; it took 219.71 seconds.";64703;96.6;5.95864303411473
2;0.0557232023532771;9000;13;0;0;724699;208;208;Post Configuration works on ForestAdmin production;2020;7;10;9;5;Post Configuration works on ForestAdmin production;17134;0;5.95959595959596
2;0.00181923736507958;17400;13;0;0;724687;4;191;Test LessonTemplate:applyToLesson() model function;2020;7;10;10;5;Test LessonTemplate:applyToLesson() model function;17134;0;5.97103106537069
2;0.0557232023532771;9000;13;0;0;724686;4;191;Test LessonTemplate:createClone() model function;2020;7;10;10;5;Test LessonTemplate:createClone() model function;17134;0;5.97198399085192
2;0.059833376618874;8400;13;0;0;724682;191;191;Test LessonTemplateCommentsController methods;2020;7;10;10;5;Test LessonTemplateCommentsController methods;17134;0;5.97579569277683
2;0.0639435508844709;7800;13;0;0;724681;191;191;Test LessonTemplateActivitiesController:indexActivities() method;2020;7;10;10;5;Test LessonTemplateActivitiesController:indexActivities() method;17134;0;5.97674861825805
2;0.0778574612786223;28500;13;0;1;724679;191;191;Update lesson templates related code to work with Lesson model;2020;7;10;11;5;Update lesson templates related code to work with Lesson model All work is in this branch [https://gitlab.com/teacherly/teacherly/-/tree/merge_templates_to_lessons |;17134;20;5.97865446922051
2;0.0105112854317111;15600;13;0;1;724674;4;4;Test LessonActivitiesController:indexActivities() method;2020;7;10;11;5;Test LessonActivitiesController:indexActivities() method - Faced issues with creating Acitvity object;17134;35;5.98341909662664
2;0.0310621567596957;12600;13;11;2;724668;4;4;Test LessonCommentsController:storeMediaComment() method;2020;7;10;11;5;"Test LessonCommentsController:storeMediaComment() method - Tried to write validation test. It was failing with correct and wrong parameters- Have been wrirting test on url. URL if asset was saving as ""/"". Investigated model; found out that env are not retrieving";17134;78;5.98913664951401
2;0.0166765468301065;14700;13;0;0;724663;192;192;Seems like LumiciPasswordResetServiceProvider is broken and not used in teacherly;2020;7;10;11;5;Seems like LumiciPasswordResetServiceProvider is broken and not used in teacherly;17134;0;5.99390127692014
2;0.0495579409548818;9900;13;0;0;724662;192;10;Move actual methods from StudentPasswordController into Students\Api\AuthController;2020;7;10;11;5;Move actual methods from StudentPasswordController into Students\Api\AuthController;17134;0;5.99485420240137
2;0.0516130280876802;9600;13;0;0;724657;4;4;Test GroupClassController:shareLessons() method;2020;7;10;12;5;Test GroupClassController:shareLessons() method;17134;0;5.99961882980751
2;0.0305904572242579;21600;13;0;0;724656;191;191;Update LessonTemplateController:index() method to work with Lesson model;2020;7;10;13;5;Update LessonTemplateController:index() method to work with Lesson model;17134;0;6.00057175528874
5;0.33590779757282;147000;13;24;3;724655;33;365;Refactor app building;2020;7;10;13;5;Refactor app building *What was done:*What's left to finish:What is done:;196036;88.6666666666667;6.00152468076996
2;0.00181923736507958;17400;13;1;2;724653;191;191;Update LessonTemplateController:store() method to work with Lesson model;2020;7;10;13;5;"Update LessonTemplateController:store() method to work with Lesson model No need to change request class; because they are different from each other.After updating request object to storeLessonObj and running tests I got the following error:";17134;57.5;6.00343053173242
2;0.100463419739405;31800;13;8;2;724646;192;192;JWT auth refactoring;2020;7;10;14;5;JWT auth refactoring The old login response for hr and student was with status: 400 and response:Problems which I faced:;17134;47;6.01010101010101
2;0.0182599344274672;19800;13;12;2;724644;191;191;Update LessonTemplateController:saveToCollection() method to work with Lesson model;2020;7;10;16;5;"Update LessonTemplateController:saveToCollection() method to work with Lesson model Got problem. I copied {{createClone}} from LessonTemplate model to Lesson model; ran tests and got errors. Lessonable.php also has such method which is used in it's own endpoint.After sync with Ulan and Gulya we found what is differences between two methods. I deleted createClone from LessonTemplate model and updated method from Lessonable trait to remove unused params.";17134;43;6.01200686106346
2;0.0413375924236879;11100;13;0;1;724642;191;191;Update LessonTemplateController:makePublic() method to work with Lesson model;2020;7;10;17;5;"Update LessonTemplateController:makePublic() method to work with Lesson model Found that {{templates}} function in User model that returns relation with LessonTemplate model. Updated it to relation with Lesson model; using:";17134;31;6.01391271202592
2;0.0162048472946688;19500;13;0;0;724635;4;191;Create Lesson model method as LessonTemplate:applyToLesson();2020;7;10;18;5;Create Lesson model method as LessonTemplate:applyToLesson();17134;0;6.02058319039451
2;0.0310621567596957;12600;13;0;0;724623;191;191;Test LessonTemplates::getCanRemoveAttribute() model function;2020;7;10;20;5;Test LessonTemplates::getCanRemoveAttribute() model function;17134;0;6.03201829616924
2;0.0475028538220833;10200;13;0;1;724621;4;191;Create Scopes for Lesson model as LessonTemplates;2020;7;11;20;6;Create Scopes for Lesson model as LessonTemplates - Error occured on scopeByKeyword test;17134;47;6.03392414713169
2;0.0305904572242579;21600;13;0;0;724620;4;191;Test LessonTemplates models Scopes;2020;7;11;20;6;Test LessonTemplates models Scopes;17134;0;6.03487707261292
2;0.0659986380172694;7500;13;0;0;724619;4;191;Update LessonTemplateStandardController:storeStandards() method to work with Lesson model;2020;7;11;20;6;Update LessonTemplateStandardController:storeStandards() method to work with Lesson model;17134;0;6.03582999809415
2;0.0351723310252926;12000;13;0;1;724618;4;191;Update LessonTemplateMasterySkillsController:indexMasterySkills() method to work with Lesson model;2020;7;11;20;6;"Update LessonTemplateMasterySkillsController:indexMasterySkills() method to work with Lesson model - On front container up error iccured(Later talked to frontent developers; fix is ​​in production branch)";17134;120;6.03678292357538
2;0.00387432449787803;17700;13;15;3;724609;4;4;Add qualification relation to Lesson model;2020;7;13;5;1;Add qualification relation to Lesson model You can add a connection right away and not wait for the rest of the details.- Investigated how to create and run migrations using artisan- Investigated where qualification is being called from lesson object;17134;68.3333333333333;6.04535925290642
2;0.0187316339629049;14400;13;17;2;724608;191;4;Add subject relation to Lesson model;2020;7;13;5;1;Add subject relation to Lesson model You can add a connection right away and not wait for the rest of the details.Created migration to add FK relation.;17134;19;6.04631217838765
5;0.418309180164212;257100;13;0;0;724607;86;1;Communication (Zhanyl);2020;7;13;6;1;Communication (Zhanyl);196036;0;6.04726510386888
0;0.0952008706369038;78600;13;0;0;724604;208;208;Add Smart action to import users into an organization;2020;7;13;6;1;Add Smart action to import users into an organization;64703;0;6.05012388031256
2;0.0639435508844709;7800;13;0;0;724602;10;10;Test registration, notification, collaborating logic + bug-fixing;2020;7;13;9;1;Test registration, notification, collaborating logic + bug-fixing;17134;0;6.05202973127501
2;0.0105112854317111;15600;13;0;1;724597;10;193;New teacher cannot create lessons and templates because Subjects list is empty;2020;7;14;5;2;New teacher cannot create lessons and templates because Subjects list is empty too much org subjects without and qualifications in prod;17134;22;6.05679435868115
2;0.00640111116611423;16200;13;0;0;724584;86;365;Component - Sidebar;2020;7;14;12;2;Component - Sidebar;17134;0;6.06918238993711
2;0.0162048472946688;19500;13;0;0;724583;1;365;Component - DashboardTemplateItem;2020;7;14;12;2;Component - DashboardTemplateItem;17134;0;6.07013531541833
2;0.0162048472946688;19500;13;0;0;724581;1;365;Component - DashboardWidget;2020;7;14;12;2;Component - DashboardWidget;17134;0;6.07204116638079
2;0.0244251958258626;20700;13;60;3;724580;242;365;Component - DashboardPerformance;2020;7;14;13;2;"Component - DashboardPerformance Progress:Info button - this will be a hint; as long as you can make only an icon without logicThe progress bar should be dynamic";17134;16;6.07299409186202
2;0.102518506872204;32100;13;0;0;724579;1;365;Component - DashboardCircle;2020;7;14;13;2;Component - DashboardCircle;17134;0;6.07394701734324
2;0.0495579409548818;9900;13;0;0;724574;365;365;Add bit.dev;2020;7;14;14;2;Add bit.dev;17134;0;6.07871164474938
2;0.037227418158091;11700;13;0;0;724572;11;208;Increase number of characters in JItsi link to 10;2020;7;14;16;2;Increase number of characters in JItsi link to 10;17134;0;6.08061749571183
2;0.0799125484114208;28800;13;0;0;724571;242;242;Implement improvements in the Default Button [REFACTOR];2020;7;15;4;3;Implement improvements in the Default Button [REFACTOR];17134;0;6.08157042119306
2;0.0819676355442193;29100;13;0;0;724569;10;10;test sharing feature. Bug-fixing;2020;7;15;8;3;test sharing feature. Bug-fixing;17134;0;6.08347627215552
0;0.0438236923169424;71100;13;0;1;724568;33;33;Fix components linter errors;2020;7;15;10;3;"Fix components linter errors Have spent around 1 and half day to fix containers linter errors; there are way more components; than containers; thus i think this ticket will take approx 2-3 days";64703;30;6.08442919763674
2;0.0408658928882502;23100;13;0;0;724565;33;33;Clear-up non-used socket files;2020;7;15;11;3;Clear-up non-used socket files;17134;0;6.08728797408043
2;0.0557232023532771;9000;13;0;0;724562;86;86;Transfer darken and lighten functions into getColor functionality;2020;7;15;11;3;Transfer darken and lighten functions into getColor functionality;17134;0;6.09014675052411
2;0.0618884637516725;8100;13;0;1;724561;11;33;Clear app/Events/Sockets;2020;7;15;14;3;"Clear app/Events/Sockets At the moment when I deleted the Events / Sockets folder; the event (new event_class_name) commands remained in the controllers; and when this method was executed; errors fell in the sentry that the commands were not found. Now the event() method has been cut out of the controllers and you can delete this folder.";17134;40;6.09109967600534
2;0.0187316339629049;14400;13;0;0;669664;1;1;Onboarding;2020;7;15;14;3;Onboarding;17134;0;0.0533638269487326
0;0.13907906250212;44400;13;0;1;724559;86;86;Create the sidebar component;2020;7;15;15;3;Create the sidebar component I studied the old sidebar files that were in the teacher repository //gitlab.com/teacherly/teacherly/-/blob/b54332d1c998802e2d786d6d28c96e79bcc3160a/resources/assets/react/components/teacher/template/SideMenu.js]) . Need to break down the sidebar into a component for displaying content and a component for displaying menu items:;64703;70;6.09300552696779
2;0.0475028538220833;10200;13;0;0;724558;86;86;Add stories for sidebar component;2020;7;15;15;3;Add stories for sidebar component;17134;0;6.09395845244902
2;0.0187316339629049;14400;13;0;0;724557;86;86;Add tests for sidebar component;2020;7;15;15;3;Add tests for sidebar component;17134;0;6.09491137793025
2;0.0182599344274672;19800;13;0;0;724556;86;86;Work on feedback;2020;7;15;15;3;Work on feedback;17134;0;6.09586430341147
2;0.037227418158091;11700;13;0;0;724555;242;242;Badge-Component;2020;7;16;5;4;Badge-Component;17134;0;6.0968172288927
0;0.155519759564508;42000;13;0;1;724554;107;107;Design stickers for messengers.;2020;7;16;7;4;"Design stickers for messengers. 🤗👋 - sausage waving a pen and a folder in the other hand. Cloud ""Hi""";64703;318;6.09777015437393
2;0.00181923736507958;17400;13;9;2;724550;33;193;In the modal window, adding collaborators a part of the letters in the email should be replaced with asterisks;2020;7;16;8;4;In the modal window, adding collaborators a part of the letters in the email should be replaced with asterisks [~accountid:5b67bcd8e6dba529eefda937] who came up with the algorithm for displaying asterisks in this example? and what is the email contains more than 5 characters?[~accountid:5b67bcd8e6dba529eefda937];17134;16;6.10158185629884
2;0.00592941163067649;18000;13;0;0;724547;11;11;Family name field is empty on teacher google signup;2020;7;16;11;4;Family name field is empty on teacher google signup;17134;0;6.10444063274252
2;0.0557232023532771;9000;13;0;0;724538;242;242;Create List and List.Item components;2020;7;16;12;4;Create List and List.Item components;17134;0;6.11301696207357
2;0.0516130280876802;9600;13;0;0;724530;208;33;text editor heading apply bug;2020;7;16;13;4;text editor heading apply bug;17134;0;6.12064036592338
2;0.102518506872204;32100;13;0;1;724524;10;10;Fix bugs related to sharing feature;2020;7;17;6;5;Fix bugs related to sharing feature Actualize lesson-template-sharing branch with production:;17134;19;6.12635791881075
2;0.037166736049213;22560;13;0;0;724522;147;147;Teacher's dashboard onboarding;2020;7;17;7;5;Teacher's dashboard onboarding;17134;0;6.1282637697732
2;0.0618884637516725;8100;13;0;0;724520;33;33;SVG element color picker update on undo/redo;2020;7;17;9;5;SVG element color picker update on undo/redo;17134;0;6.13016962073566
5;0.420364267297011;257400;13;0;0;724516;147;147;Communication;2020;7;17;12;5;Communication;196036;0;6.13398132266057
2;0.059833376618874;8400;13;0;0;724514;33;33;Debug google classes student import bug;2020;7;17;13;5;Debug google classes student import bug;17134;0;6.13588717362302
0;0.173294181683245;90000;13;0;0;724513;149;149;Modal window, Alerts, Text and Color styles refactoring;2020;7;17;13;5;Modal window, Alerts, Text and Color styles refactoring;64703;0;6.13684009910425
2;0.0392825052908895;11400;13;0;0;724512;86;86;Component - avatar;2020;7;17;13;5;Component - avatar;17134;0;6.13779302458548
2;0.0228418082285019;13800;13;1667;4;724511;10;147;Retake quiz endpoint returns 500 error;2020;7;17;13;5;"Retake quiz endpoint returns 500 error [https://sentry.teacherly.io/sentry/teacherly/issues/4666/?query=is%3Aunresolved|https://sentry.teacherly.io/sentry/teacherly/issues/4666/?query=is%3Aunresolved ][~accountid:70121:78d951cd-952b-49d7-b2fc-0f0edf03b8dc][ elama-16076044@yandex.ru |mailto: elama-16076044@yandex.ru ] - bzo7zv92!image-20201013-132449.png|width=640;height=791!";17134;20.5;6.1387459500667
2;0.0737472870130254;27900;13;0;0;724510;147;147;Testing changes on staging;2020;7;17;13;5;Testing changes on staging;17134;0;6.13969887554793
2;0.0187316339629049;14400;13;0;0;724508;242;242;Develop ProgressBar component;2020;7;17;14;5;Develop ProgressBar component;17134;0;6.14160472651039
2;0.0125663725645096;15300;13;0;0;724502;365;365;Add bit.dev to the teacher's app;2020;7;19;12;7;Add bit.dev to the teacher's app;17134;0;6.14732227939775
2;0.0187316339629049;14400;13;0;0;724495;242;242;Develop layout of the DashboardPerformance component;2020;7;20;7;1;Develop layout of the DashboardPerformance component;17134;0;6.15399275776634
2;0.0495579409548818;9900;13;0;0;724491;1;1;Create AwayClickHandler;2020;7;20;8;1;Create AwayClickHandler;17134;0;6.15780445969125
2;0.0305904572242579;21600;13;0;0;724490;1;1;Create Modal with messages;2020;7;20;8;1;Create Modal with messages;17134;0;6.15875738517248
2;0.0305904572242579;21600;13;0;0;724489;1;1;Create sidebar with profiles;2020;7;20;8;1;Create sidebar with profiles;17134;0;6.15971031065371
2;0.0182599344274672;19800;13;0;0;724488;1;1;Sort messages by date, install moment js, create component for message unit;2020;7;20;8;1;Sort messages by date, install moment js, create component for message unit;17134;0;6.16066323613493
2;0.0639435508844709;7800;13;0;0;724487;208;208;Extract bit.dev secrets from .npmrc to environment variables;2020;7;20;8;1;Extract bit.dev secrets from .npmrc to environment variables;17134;0;6.16161616161616
2;0.0433926795564864;10800;13;0;0;724485;365;365;Add sidebar;2020;7;20;10;1;Add sidebar;17134;0;6.16352201257862
2;0.0552515028178394;25200;13;0;1;724483;1;365;Component - ClassItem;2020;7;20;11;1;"Component - ClassItem !image-20200730-062129.png|width=983;height=365!";17134;12;6.16542786354107
2;0.026480282958661;21000;13;0;0;724478;242;365;Component - NotificationItem;2020;7;20;11;1;Component - NotificationItem;17134;0;6.17019249094721
2;0.00845619829891267;15900;13;0;1;724477;242;365;Component - WorkspaceItem;2020;7;20;11;1;"Component - WorkspaceItem !image-20200722-083441.png|width=338;height=498!";17134;32;6.17114541642844
2;0.0269519824940988;13200;13;0;0;724472;208;208;Fix test runner for react front with bit.dev secrets;2020;7;20;13;1;Fix test runner for react front with bit.dev secrets;17134;0;6.17591004383457
2;0.00640111116611423;16200;13;0;0;724468;11;11;Current organizations and users relation state;2020;7;20;14;1;Current organizations and users relation state;17134;0;6.17972174575948
2;0.00434602403331578;16500;13;3;2;724467;10;10;Asset not duplicated in comments;2020;7;20;15;1;Asset not duplicated in comments [~accountid:5b67bcd8e6dba529eefda937][~accountid:557058:4d51e61f-f264-4dac-b7cd-d45ab512d07e][~accountid:5b67bcd8e6dba529eefda937];17134;82;6.18067467124071
2;0.0331172438924941;12300;13;0;0;724462;192;192;Testing changes and prepare deploy;2020;7;21;5;2;Testing changes and prepare deploy;17134;0;6.18543929864685
7;0.154034824977164;507900;13;0;0;724461;149;149;Communication and non-coding;2020;7;21;6;2;Communication and non-coding;530386;0;6.18639222412807
5;0.00832690860474661;194820;13;0;0;724460;149;149;Work with new components library;2020;7;21;6;2;Work with new components library;196036;0;6.1873451496093
2;0.110738855403398;33300;13;0;0;724452;365;365;dashboard markup;2020;7;21;10;2;dashboard markup;17134;0;6.19496855345912
2;0.0228418082285019;13800;13;0;0;724451;365;365;Fix UI-Components;2020;7;21;10;2;Fix UI-Components;17134;0;6.19592147894035
6;1.82183474322583;1689960;13;0;0;724450;147;147;manual testing;2020;7;21;11;2;manual testing;1955910;0;6.19687440442157
