Номер кластера исходный;Расстояние до центра кластера;overall_worklogs;project_id;Id_razn;count_comments;id;assignee_id;creator_id;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Text_Summa;claster_centr_ishodn;mean_words_comment;Mesto_in_project
0;0.0212181895287414;21000;13;8;3;730170;1;1;manually recover db from production;2018;11;20;14;2;"manually recover db from production Tried to connect to the RDS through an agent from the local computer; did not work;recreated instances with a ssh keyrestored database from dump after infrastructure destruction";25206;49;0.746140651801029
0;0.0635250906943625;37800;13;1;2;730168;1;1;configure gitlab-ci deploy to new infrastructure;2018;11;20;14;2;"configure gitlab-ci deploy to new infrastructure use gitlab-ci confsfound an error; did not call the $SERVICE_ARN_WS environment variable";25206;118;0.748046502763484
0;0.0181916438064877;21600;13;3;3;730167;1;1;Research Information how to set up a run on the ECS cluster;2018;11;20;14;2;Research Information how to set up a run on the ECS cluster information search how to deploy to the ECS clusterhttps://www.pipefail.io/2017/09/08/docker-gitlab-cicd-pipeline/The final version that you need to test;25206;22;0.748999428244711
0;0.0318110995566294;18900;13;0;1;730152;11;33;Check assignment consistency in /api/teacher/lessons/{lesson_id}/state;2018;11;26;10;1;Check assignment consistency in /api/teacher/lessons/{lesson_id}/state Installed DB dump from the staging server to check issue.;25206;85;0.763293310463122
5;0.113173894101525;517200;13;0;1;730147;1;197;Communications and planning;2018;11;27;6;2;Communications and planning Will create another task for communications and planning. Will close this task;539636;12;0.768057937869259
0;0.0181916438064877;21600;13;0;1;730146;11;33;New phases types integration to backend;2018;11;27;7;2;New phases types integration to backend To proper migration need to:;25206;36;0.769010863350486
0;0.00904726769379569;27000;13;15;3;730135;33;33;Phases type control panel;2018;11;28;5;3;"Phases type control panel While the backend is being prepared for phase types; I'll proceed with phases new pagination logic(https://lumicislate.atlassian.net/browse/TILT-820); will come to this task laterVladimir has prepared markup for phase duration; proceeding with the ticketWhile backend is being prepared for phase types; moving the ticket to TO-DO";25206;18.3333333333333;0.779493043643987
0;0.0181916438064877;21600;13;0;0;730106;33;33;Phase plan page;2018;12;3;5;1;Phase plan page;25206;0;0.807127882599581
0;0.00904726769379569;27000;13;1;2;730093;33;33;Modify lesson/template edit page's subject name breadcrumbs;2018;12;5;11;3;"Modify lesson/template edit page's subject name breadcrumbs Will return to this ticket after finishing this; https://lumicislate.atlassian.net/browse/TILT-866Have finished https://lumicislate.atlassian.net/browse/TILT-866. Closing the ticket.";25206;13.5;0.819515913855537
0;0.00608546091747286;24000;13;0;0;730085;33;33;Back to canvas URL generation for activity preview page.;2018;12;10;6;1;Back to canvas URL generation for activity preview page.;25206;0;0.827139317705355
9;0.0337475133615743;129600;13;0;0;730082;1;1;Cover demo flows with UI tests;2018;12;11;6;2;Cover demo flows with UI tests;136290;0;0.829998094149038
0;0.0181916438064877;21600;13;0;0;730081;11;33;Template is still editable for removed member of the team;2018;12;11;12;2;Template is still editable for removed member of the team;25206;0;0.830951019630265
0;0.0726047278611236;39600;13;16;2;730071;33;1;Add an ability to go to the conversation from the all comments list in canvas;2018;12;13;8;4;"Add an ability to go to the conversation from the all comments list in canvas Take into account a case when we delete a conversation component from the canvas but it still persists in the template comments component.Have tested the function on staging; closing the ticket.";25206;28;0.840480274442539
3;0.174739931691635;97200;13;17;4;730063;1;1;Increase test stability, optimize application components;2018;12;18;5;2;Increase test stability, optimize application components Component error discovered by the test!Screen Shot 2018-12-18 at 3.34.37 PM.png|thumbnail![https://testing.googleblog.com/2015/04/just-say-no-to-more-end-to-end-tests.html];62559;21.75;0.848103678292358
0;0.0181269048605568;28800;13;0;1;730055;1;197;Restyle for preview pages;2018;12;18;16;2;Restyle for preview pages Ticket not relevant;25206;3;0.855727082142177
0;0.00911200663972655;23400;13;0;0;730048;11;11;Tests on backend;2018;12;19;10;3;Tests on backend;25206;0;0.862397560510768
0;3.23694729654211E-5;25200;13;0;0;730046;33;33;Onboarding to integration tests;2018;12;20;6;4;Onboarding to integration tests;25206;0;0.864303411473223
0;0.0272712809732488;19800;13;0;0;730037;1;1;Cover preferred subjects with tests;2018;12;21;9;5;Cover preferred subjects with tests;25206;0;0.872879740804269
3;0.180793023136142;98400;13;0;0;730023;1;1;Unit Test Coverage;2018;12;25;8;2;Unit Test Coverage;62559;0;0.886220697541452
0;0.0181916438064877;21600;13;0;0;730019;33;33;index block unit test;2018;12;25;12;2;index block unit test;25206;0;0.890032399466362
0;0.0272712809732488;19800;13;0;0;730016;33;33;google search unit test;2018;12;25;12;2;google search unit test;25206;0;0.892891175910044
0;0.0362861791940791;32400;13;0;0;730012;1;1;Set up front-end sentry;2018;12;26;5;3;Set up front-end sentry;25206;0;0.896702877834953
0;0.0121385523619803;22800;13;0;0;729994;33;33;test api prod;2018;12;28;10;5;test api prod;25206;0;0.913855536497046
0;0.00148090338816143;25500;13;0;1;729993;33;33;Fix student room bugs;2018;12;28;10;5;"Fix student room bugs Have pushed a fix to the staging; will test it on pre-prod after build in staging. Now; switching to test tickets";25206;21;0.914808461978273
0;0.03635091814001;18000;13;0;0;729991;1;1;Set up Google Workbox Service Worker;2019;1;3;8;4;Set up Google Workbox Service Worker;25206;0;0.916714312940728
0;0.0272712809732488;19800;13;0;0;729986;1;1;Optimize yarn build resources usage, increase build performance;2019;1;4;11;5;Optimize yarn build resources usage, increase build performance;25206;0;0.921478940346865
0;0.0015456423340923;24900;13;0;0;729983;33;33;Activity.js unit testing;2019;1;7;6;1;Activity.js unit testing;25206;0;0.924337716790547
0;0.03635091814001;18000;13;0;0;729979;1;1;TeacherLessonItem.js unit test;2019;1;8;8;2;TeacherLessonItem.js unit test;25206;0;0.928149418715456
0;0.0181916438064877;21600;13;0;0;729976;1;1;TeacherClassStudentItem.js unit test;2019;1;8;12;2;TeacherClassStudentItem.js unit test;25206;0;0.931008195159139
0;3.23694729654211E-5;25200;13;0;0;729975;11;11;Check how the clone_assignment param works for students;2019;1;8;12;2;Check how the clone_assignment param works for students;25206;0;0.931961120640366
0;0.0121385523619803;22800;13;10;6;729973;1;33;production deployment;2019;1;9;8;3;production deployment add ip connect 92.245.100.114/32 to SG ECSfor alb.tf redirect rulesNakylai give me index.htmlerror after validatewill need to add for validationchange arn for new ssl and change dns for;25206;82.3333333333333;0.933866971602821
3;0.0537642703385202;51900;13;18;5;729968;33;1;Implement sentry source maps uploading;2019;1;9;12;3;"Implement sentry source maps uploading Sentry cli files uploading:Useful links:The only thing that is left is to configure sentry server or nginx proxy to allow uploading files of a bigger size. Once the whole bundle uploads; source maps should work out of the box.Have discussed the remaining work to be done with Marat. Have created a ticket for him; https://lumicislate.atlassian.net/browse/TILT-991. Will continue the ticket after Marat will prepare fixes on his end.After Marat has added config to the CI/CD setup; have updated metadata. Now; every new metadata will be uploaded to sentry server on production build. Closing this ticket.";62559;40.4;0.938631599008958
0;0.0454305553067711;16200;13;0;0;729966;33;33;ActivityEditor.js unit test;2019;1;10;7;4;ActivityEditor.js unit test;25206;0;0.940537449971412
0;0.0151003591383031;28200;13;0;0;729964;33;33;ActivityPreview.js unit testing;2019;1;11;6;5;ActivityPreview.js unit testing;25206;0;0.942443300933867
0;0.0393774638622636;17400;13;0;0;729959;33;33;Fix activityScreen headers back value;2019;1;14;9;1;Fix activityScreen headers back value;25206;0;0.947207928340004
0;0.0166783709453608;21900;13;0;0;729947;33;33;ActivityQuestionEditor.js unit test;2019;1;16;7;3;ActivityQuestionEditor.js unit test;25206;0;0.958643034114732
0;0.03635091814001;18000;13;0;1;729935;1;1;move sentry instance to region virginia;2019;1;29;6;2;"move sentry instance to region virginia first try add sentry in virginia in prod workspace ; after try delete from london; terraform not destroy sentry module becouse in have provider directive. I move sentry terraform configs to another directory.";25206;151;0.970078139889461
0;0.0454305553067711;16200;13;67;6;729923;10;10;Implement new feature Standards on backend side (crud logic of standards);2019;4;12;8;5;"Implement new feature Standards on backend side (crud logic of standards) Vlad shared link to sketch file :The structure in db will be like :Discussed the implementation of the feature with Nakylai ; Firstly decided to add logic on backend side ; need to create crud logic for standards . Will create the subtasks and will work as a part of the subtasksBack end logic was implemented ; will transfer task to backlog ; in process will return to the taskAs a part of the task ; there were tasks on wizard part ; another tasks will implements in other tasksWill close this task ; will remake logic within this task https://lumicislate.atlassian.net/browse/TILT-1088";25206;22.1666666666667;0.981513245664189
0;0.0635250906943625;37800;13;0;1;729921;10;10;Add crud logic for global standards;2019;4;15;12;1;"Add crud logic for global standards logic added ; Ulan merged logic to the staging ; will check logic with standard groups logic";25206;15;0.983419096626644
0;0.00608546091747286;24000;13;0;0;729913;68;68;Implement new feature Standards on frontend side;2019;4;17;12;3;Implement new feature Standards on frontend side;25206;0;0.991042500476463
0;0.0272712809732488;19800;13;56;6;729912;10;10;Collect necessary requirements from customer;2019;4;17;12;3;"Collect necessary requirements from customer Questions:Atif had answered the questions:*Summary of responses*Received feedback from Ulan . shared document with Vlad ; needs his feedbackTemporary transfer task to to-do ; yesterday discussed plan with Ulan and Nakylai ; for now need to add standard logic to lesson creation; then will make frontend(React logic) .https://gyazo.com/7a7b6e47136b3039bf2e58df7433fb3d";25206;87;0.99199542595769
0;0.015165098084234;22200;13;0;0;729910;68;68;Mark up and stylize block Standarts in card New Lesson;2019;4;17;12;3;Mark up and stylize block Standarts in card New Lesson;25206;0;0.993901276920145
0;0.00911200663972655;23400;13;0;0;729909;68;68;"Create block ""groups"" for Standards";2019;4;17;12;3;"Create block ""groups"" for Standards";25206;0;0.994854202401372
0;0.0454305553067711;16200;13;0;0;729908;68;68;"Stylization of standards at blocks ""group""";2019;4;17;13;3;"Stylization of standards at blocks ""group""";25206;0;0.9958071278826
0;0.00904726769379569;27000;13;1;2;729906;10;10;Remake bindings between standards;2019;4;18;8;4;"Remake bindings between standards Made changes by Ulan`s feedback ; sent mr for additional feedbackMr was merged by Ulan ; on monday will deploy changes to the staging";25206;12;0.997712978845054
3;0.0613306346441544;50400;13;2;3;729894;10;10;Connect markup with react logic;2019;4;24;5;3;"Connect markup with react logic Work plan for standard category logic :For now work on 4 item of work planWork by plan implemented; task is made";62559;23;1.00914808461978
0;0.03635091814001;18000;13;0;0;729892;68;68;Add style for React-Select element;2019;4;25;16;4;Add style for React-Select element;25206;0;1.01105393558224
0;0.00911200663972655;23400;13;3;2;729891;10;10;Fix opening frop down menu by standards;2019;4;26;6;5;Fix opening frop down menu by standards Need to communicate with Vlad about design workingTask completed;25206;5;1.01200686106346
0;0.0544454535276014;36000;13;0;0;729882;68;68;Correction mark up and css style;2019;4;30;10;2;Correction mark up and css style;25206;0;1.02058319039451
0;0.0454305553067711;16200;13;2;2;729880;10;10;Add logic for clear selected Standard Codes array , when user clicks into cross;2019;5;1;9;3;"Add logic for clear selected Standard Codes array , when user clicks into cross Noticed that there is a bug with cross logic ; cross worked only first button ; need to fix itBug was fixed ; task completed";25206;11.5;1.02248904135697
0;0.027206542027318;30600;13;3;3;729879;10;10;Clear selectedStandardIds array , when user move into another category;2019;5;1;9;3;"Clear selectedStandardIds array , when user move into another category Changes were pushed into mr ; will sent it to Nakylai laterThere were 2 notices about select logic ; will discuss it with Atif and Vlad:Logic was implemented; task completed";25206;19.3333333333333;1.02344196683819
0;0.0816843650278847;41400;13;0;1;729876;10;10;Scroll jump after state updated;2019;5;3;13;5;"Scroll jump after state updated Bug was fixed; merged changes into develop branch ; task completed";25206;10;1.02630074328188
0;0.0454305553067711;16200;13;0;0;729874;68;68;Create your own standard menu;2019;5;6;12;1;Create your own standard menu;25206;0;1.02820659424433
0;0.0362861791940791;32400;13;0;0;729872;1;68;Fix layout bug in sofari browser, and IOS device;2019;5;6;13;1;Fix layout bug in sofari browser, and IOS device;25206;0;1.03011244520678
0;0.00904726769379569;27000;13;69;2;729869;10;10;Planning;2019;5;8;7;3;"Planning sent message to the slack group; related to Atif; wait to approve from himWork planned; this task completed";25206;10;1.03297122165047
0;0.0181269048605568;28800;13;13;6;729863;10;10;CRUD logic;2019;5;9;10;4;"CRUD logic Will send mr to Ulan for feedback tomorrow morningSent mr to Ulan for feedback. wait his feedbackAdd changes by Ulan`s feedback ; gave answer from Atif ; to delete data from db ; Atif answered that he think that data (which teacher chreated) should be deleted . But we can do it later; it is not a priorityMr was updated ; on monday will send it to UlanUlan merged changes to the develop branch ; will check itTested/checked changes on staging ; everything is ok; task completed";25206;14.3333333333333;1.03868877453783
0;0.0181916438064877;21600;13;7;2;729855;68;68;Create slider in standard menu;2019;5;10;10;5;"Create slider in standard menu I need four hours to finish this task.Pictures in canvas design have different transparency;";25206;7.5;1.04631217838765
0;0.0454305553067711;16200;13;11;4;729844;10;10;Add logic to fix standards, then template selected;2019;5;13;8;1;"Add logic to fix standards, then template selected 1. Need to add logic in template file ; need to parse standards data if it exists ; store it in local state - ~2hoursSent mr to [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] and [~accountid:557058:4d51e61f-f264-4dac-b7cd-d45ab512d07e] ; wait for their approvalThere was no feedback from Ulan; Ulan merged changes to develop branch.Merged changes to the develop branch; task completed";25206;32.25;1.05679435868115
0;0.0453658163608402;34200;13;8;3;729839;10;10;Need to add standards logic on lesson template edit logic;2019;5;14;6;2;"Need to add standards logic on lesson template edit logic Inherits lesson template logicYesterday communicated with [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] ; the problem is in web sockets ; need to check settings in docker-compose file ; will do it nowSent mr to [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] ; there was feedback from her to remove outcomes logic m decided not remove outcomes logic for now ; will do it after";25206;32.3333333333333;1.06155898608729
3;0.0522509974773933;52200;13;61;5;729833;10;10;Implement standard logic in canvas (without recommended part );2019;5;20;7;1;"Implement standard logic in canvas (without recommended part ) There is critical task from Atif https://lumicislate.atlassian.net/browse/TILT-1123 ; will do it ; after will come back to the tasksince it turned out yesterday (20.05) that the design of the canvas changed; came to the conclusion that I leave the canvas task; as soon as Anton performs layout; I will continueThere is task from Atif https://lumicislate.atlassian.net/browse/TILT-1131 ; will do it ; after will come back to the taskLogic in lesson implemented; need to add logic into lesson templatesadded changes by Nakylai`s feedback; changes were merged to the develop branch";62559;21;1.06727653897465
0;0.00904726769379569;27000;13;7;5;729832;10;10;Implement standard logic in canvas (recommended part );2019;5;20;7;1;"Implement standard logic in canvas (recommended part ) workplan:What1s left?Communicated with Nakylai; she explained to me why the problem exists.sent mr to [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38]; wait her approveadded changes by Nakylai`s feedback; merged changes to the develop branch";25206;29;1.06822946445588
0;0.0121385523619803;22800;13;0;0;729827;68;68;Add data storage on the backend for standards;2019;5;20;15;1;Add data storage on the backend for standards;25206;0;1.07299409186202
0;0.0120738134160494;27600;13;0;0;729824;68;68;Create recommended menu in canvas;2019;5;20;17;1;Create recommended menu in canvas;25206;0;1.0758528683057
0;0.0120738134160494;27600;13;20;3;729812;10;10;Implement upload logic;2019;5;23;10;4;"Implement upload logic Will continue after fix bug - https://lumicislate.atlassian.net/browse/TILT-1137sent merge request to Ulan for feedbackthere was no feedback from Ulan; changes was merged";25206;9.33333333333333;1.08728797408043
0;3.23694729654211E-5;25200;13;3;3;729756;10;10;Display curriculum`s in user profile;2019;5;31;11;5;"Display curriculum`s in user profile will send mr to Nakylai for feedbackwait approval from Vlad about designVlad approved logic ; added changes by Nakylai`s feedback; merged changes to the staging; task completed";25206;9.66666666666667;1.14065180102916
0;3.23694729654211E-5;25200;13;0;1;729749;10;10;Need to get standards by selected curriculum id and subject id;2019;6;4;7;2;"Need to get standards by selected curriculum id and subject id added changes by [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] feedback; merged changes to the develop branch";25206;17;1.14732227939775
0;0.0272712809732488;19800;13;1;2;729735;10;10;Display curricula block depending on teacher selected curricula;2019;6;5;13;3;"Display curricula block depending on teacher selected curricula sent mr to Nakylai; wait for her approvaladded changes by [~accountid:557058:dc97fe24-bdda-4965-9046-7974ad38ae38] feedback";25206;9;1.16066323613493
0;0.0454305553067711;16200;13;0;0;729733;68;68;Add standard category logic when selecting curriculum in wizard;2019;6;6;7;4;Add standard category logic when selecting curriculum in wizard;25206;0;1.16256908709739
0;0.00904726769379569;27000;13;3;3;729732;10;10;Need to add curriculums logic in lesson-template edit logic;2019;6;6;7;4;Need to add curriculums logic in lesson-template edit logic tomorrow morning will send merge request to Nakylaisent mr to Nakylai for feedbackmr was approved by Nakylai;25206;6.33333333333333;1.16352201257862
0;0.0181269048605568;28800;13;0;0;729731;68;68;Add react logic in Edit lesson for curriculum section;2019;6;6;11;4;Add react logic in Edit lesson for curriculum section;25206;0;1.16447493805984
0;0.0423392706385865;33600;13;0;1;729730;10;10;Testing standards and curriculum logic;2019;6;7;8;5;"Testing standards and curriculum logic this task is not actual; yesterday communicated with Vlad and Atif; decided to add changes into a wizard; will do as a part of the different task. This task will be closed";25206;32;1.16542786354107
0;3.23694729654211E-5;25200;13;3;2;729706;10;10;Standard wizard step do not work, if user will add extra subject in profile;2019;6;12;7;3;"Standard wizard step do not work, if user will add extra subject in profile yesterday in process of fixing bug; i communicated with Aleksei; he helped me to fix bug; and suggested to refactor whole logic in wizard; logic become very complicated now; will communicate about it with Nakylai alsoyesterday communicated with Vlad and Atif; decided to remove curriculum block in the wizard; there is a new design from Vlad; will implement it as a part of different task";25206;33;1.18829807509053
0;0.0635250906943625;37800;13;3;2;729705;68;68;Display sorted standards;2019;6;12;13;3;"Display sorted standards There is a problem with writing data to and displaying the sortedStandardGroups variable; after clicking on a category with groups; all groups should be written to the sortedStandardGroups variable; but they are written only after the second request.Tried to use the componentDidMount function to change the state for variable sortedStandardGroups; but this function is called as soon as the CreateNewLesson component is displayed";25206;49;1.18925100057176
0;0.0847109107501385;42000;13;3;2;729704;10;10;Redo standards design in the wizard;2019;6;17;6;1;"Redo standards design in the wizard merge request created; sent to Nakylai for feedbackImplemented it; deployed to the staging; tested. Found out the bug in create lesson by recommended template; will do it as a part of the different task - https://lumicislate.atlassian.net/browse/TILT-1258. This task is completed";25206;23;1.19020392605298
0;0.0181916438064877;21600;13;0;1;729696;10;10;Can not select standard, when user wants to create lesson by recommended template;2019;6;19;8;3;"Can not select standard, when user wants to create lesson by recommended template merged fixes to the staging; checked it in the staging; everything ok. Task completed";25206;14;1.1978273299028
0;0.03635091814001;18000;13;8;2;729685;10;10;Implement export of outcomes;2019;6;20;8;4;"Implement export of outcomes merged changes to the staging; will test it as soon as bild will be updatedneed to export all data from staging; and import it";25206;12;1.2083095101963
0;0.0604985449721088;37200;13;6;2;729670;10;10;redo canvas logic;2019;6;22;8;6;"redo canvas logic # need to disconnect standards with phasesdeployed fix to the staging; checked";25206;10.5;1.22260339241471
0;0.03635091814001;18000;13;3;3;729662;10;10;Need to display link to file (which can be uploaded to the system);2019;6;23;9;7;"Need to display link to file (which can be uploaded to the system) A lot of time spent with the react logic; Nakylai helped to dealt with itdeployed changes to the staging; there is need to be styles; already created a task- [https://lumicislate.atlassian.net/browse/TILT-1315|https://lumicislate.atlassian.net/browse/TILT-1315| smart link]task [https://lumicislate.atlassian.net/browse/TILT-1315|https://lumicislate.atlassian.net/browse/TILT-1315|smart-link] passed Anton; today he will do it. This task completed; fixes on the staging";25206;25.3333333333333;1.23022679626453
0;0.03635091814001;18000;13;0;1;729655;86;86;Project Onboarding;2019;6;24;10;1;Project Onboarding 1) Got acquainted with the rules of work on projects.;25206;48;1.23689727463312
0;3.23694729654211E-5;25200;13;29;4;729637;10;10;No icon display for added subject;2019;6;25;9;2;"No icon display for added subject What's left?got feedback from Nakylai; will do it nowmerged changes to the stagingtested fix on the staging; everything is ok";25206;10.25;1.25404993329522
2;0.581702087817163;2097720;13;0;0;729633;1;10;Communications and planning;2019;6;25;12;2;Communications and planning;2213040;0;1.25786163522013
0;0.0454305553067711;16200;13;0;0;729599;68;68;Connect svg in tab menu and style;2019;6;26;12;3;Connect svg in tab menu and style;25206;0;1.29026110158186
0;0.0635250906943625;37800;13;0;0;729572;86;86;Fix bugs;2019;6;26;12;3;Fix bugs;25206;0;1.315990089575
0;0.0181269048605568;28800;13;0;0;729561;86;86;Fix bugs;2019;6;26;12;3;Fix bugs;25206;0;1.3264722698685
0;3.23694729654211E-5;25200;13;1;2;729541;10;10;Implement filter logic;2019;6;27;14;4;"Implement filter logic got feedback from Nakylai; will add fixesdeployed logic to the staging; will test it as a part of TILT-1416 ticket";25206;11;1.34553077949304
3;0.00525337124542719;63600;13;21;6;729538;10;10;Testing staging;2019;6;30;7;7;"Testing staging worked on search logic; transfer it to the backendAs a part of task:sent merge request to Nakylai for feedbackpushed changes to the stagingtested logic in the staging. Found out that search and filter do not work in edit logic; will do it later as a part of the another taskwill close this task";62559;13;1.34838955593673
0;0.03635091814001;18000;13;3;3;729532;10;10;implement script that will split large files into multiple files;2019;7;5;4;5;"implement script that will split large files into multiple files There is one problem; script upload files into the local project files; but need to be to the local computer.wrote the script; stored code in the github gist - [https://gist.github.com/gbaudunova/5ee86937fb42e36ecea60aba970aa868|https://gist.github.com/gbaudunova/5ee86937fb42e36ecea60aba970aa868]task completed";25206;16.6666666666667;1.35410710882409
0;0.0272712809732488;19800;13;0;0;729531;68;68;Add new styles for standards section;2019;7;5;10;5;Add new styles for standards section;25206;0;1.35506003430532
0;0.00305891519521914;24600;13;0;1;729521;10;10;Master Skills Tab;2019;7;8;8;1;Master Skills Tab task completed;25206;2;1.36458928911759
0;0.00911200663972655;23400;13;20;3;729512;10;10;Tab 7 - Resources;2019;7;8;8;1;"Tab 7 - Resources mr created; will additionally check tomorrow morningsent mr to anton for feedbackadapted logic; merged to the Layout branch";25206;6.66666666666667;1.37316561844864
0;0.03635091814001;18000;13;0;0;729511;242;10;Adapt frontend logic to the WebLink tab;2019;7;8;8;1;Adapt frontend logic to the WebLink tab;25206;0;1.37411854392986
0;0.03635091814001;18000;13;8;2;729505;10;10;Study current logic of template preview;2019;7;8;9;1;"Study current logic of template preview communicated with Aleksei about canvas logic; he explained current canvas-display logic (with calculations)created Mr with draft logic; need to communicate with Vlad tomorrow";25206;21;1.37983609681723
0;0.00305891519521914;24600;13;4;2;729490;68;68;Add new html mark up and styles for category dropdown;2019;7;10;7;3;"Add new html mark up and styles for category dropdown i need 1h to search informtion; about how to made with react select helpfound no information on how to add layout to react select";25206;17;1.39412997903564
0;0.0454305553067711;16200;13;0;1;729459;10;10;Implement canvas preview;2019;7;12;5;5;Implement canvas preview What's left?;25206;45;1.42367066895369
0;0.027206542027318;30600;13;0;0;729456;68;68;Add styles for text editor elements;2019;7;12;9;5;Add styles for text editor elements;25206;0;1.42652944539737
0;0.0302978266955025;19200;13;0;0;729452;86;86;Editing styles for HTML markup;2019;7;12;14;5;Editing styles for HTML markup;25206;0;1.43034114732228
0;0.0362861791940791;32400;13;96;4;729441;10;10;Prepare tasks for deployment;2019;7;13;5;6;"Prepare tasks for deployment * prepare files with outcomes for upload (from staging) (/)will prepare a list of tasks laterList of the tasks; which will go to the prod:Doc with deploy plan:";25206;66.5;1.44082332761578
0;0.0454305553067711;16200;13;0;1;729436;68;68;Stylize curricular section;2019;7;15;6;1;Stylize curricular section i need 5 hours to complete this task;25206;8;1.44558795502192
3;0.0718373771350088;76800;13;34;3;729431;99;10;Need to implement phases preview inside canvas;2019;7;16;5;2;Need to implement phases preview inside canvas I made a working prototype of the idea with screenshots to see how it would work in practice.Current task state:https://gitlab.com/teacherly/teacherly/merge_requests/253;62559;30.3333333333333;1.45035258242805
0;0.00904726769379569;27000;13;26;3;729406;10;10;implement dynamic tab-menu;2019;7;16;18;2;"implement dynamic tab-menu [https://gitlab.com/teacherly/teacherly/merge_requests/222|https://gitlab.com/teacherly/teacherly/merge_requests/222] - merge request createdreview Anton`s merge request ; firstly will merge my request; than Anton`sdynamic tab-menu implemented; changes pushed to the Layout branch";25206;18.6666666666667;1.47417571945874
0;0.0151003591383031;28200;13;0;0;729400;68;68;Fix styles for modal window section and tab menu;2019;7;17;8;3;Fix styles for modal window section and tab menu;25206;0;1.4798932723461
0;0.0272712809732488;19800;13;0;0;729317;1;242;Make TemplateComponents parent component and adapt old logic to it;2019;7;23;18;2;Make TemplateComponents parent component and adapt old logic to it;25206;0;1.55898608728797
0;0.00904726769379569;27000;13;0;0;729305;1;242;Fix the bug in the tabLink-comment;2019;7;24;10;3;Fix the bug in the tabLink-comment;25206;0;1.5704211930627
0;0.00904726769379569;27000;13;0;0;729299;68;68;Add new styles for new html mark up;2019;7;25;7;4;Add new styles for new html mark up;25206;0;1.57613874595007
0;0.03635091814001;18000;13;25;2;729296;10;10;Upload American Science Curriculum to the staging;2019;7;25;10;4;"Upload American Science Curriculum to the staging will have a call with Tamara and Atif at 3pm by Bishkek time; after will work on that taskuploaded files; files into google drive moved";25206;13;1.57899752239375
3;0.034091723143871;55800;13;5;2;729287;10;10;Display applied theme elements, without reload page;2019;7;26;6;5;Display applied theme elements, without reload page sent merge request to Nakylailogic is merged. Will close task;62559;5.5;1.58757385172479
0;0.0333243724177562;18600;13;0;0;729267;86;242;Planning;2019;7;30;8;2;Planning;25206;0;1.60663236134934
0;0.0181916438064877;21600;13;43;3;729255;68;68;Delete extra curricular item from side menu;2019;7;31;10;3;"Delete extra curricular item from side menu Discussed on the synch with the team that work on this task should be started at the moment when all extra curricular logic is removedbroken border styles when selecting phasesHomework phase logic should work the same as Phases; you need to add a field to be able to add + homework phase; same as Phases - [https://gyazo.com/ea9332a8c84d84c8c255eddc811b6c8f|https://gyazo.com/ea9332a8c84d84c8c255eddc811b6c8f]";25206;28.3333333333333;1.61806746712407
0;0.00602072197154199;26400;13;0;0;729240;86;86;Adapt Canvas-images component for new structure;2019;8;1;7;4;Adapt Canvas-images component for new structure;25206;0;1.63236134934248
3;0.0613306346441544;50400;13;0;1;729237;10;37;No focus on the field in the create lesson form;2019;8;1;11;4;No focus on the field in the create lesson form Status says resolved.;62559;3;1.63522012578616
0;0.0272712809732488;19800;13;4;2;729227;10;10;Fix bug with rich text appearance;2019;8;2;9;5;"Fix bug with rich text appearance mr created; will merge as soon as build updatedneed to communicate with Ulan; will do it later";25206;9;1.64474938059844
0;3.23694729654211E-5;25200;13;0;0;729216;86;86;"Remove ""insert to canvas"" button when loading images from services";2019;8;5;7;1;"Remove ""insert to canvas"" button when loading images from services";25206;0;1.65523156089194
0;0.0499056349442208;35100;13;47;3;729199;10;10;Add and configure button 'Add pic', when hover over the image in the canvas;2019;8;6;6;2;"Add and configure button 'Add pic', when hover over the image in the canvas Problems :*in the backend can not return relationship object; earlier did not provide a reference at the migration level. Will communicate with Ulan later -* this problem was fixedtried to add validations for move elements; no result. So as not to waste time; I will work on another task";25206;29.6666666666667;1.6714312940728
0;0.03635091814001;18000;13;0;1;729196;68;68;Add new media styles for all modal window;2019;8;6;6;2;Add new media styles for all modal window i need 4 hours to complete this task;25206;8;1.67429007051649
0;0.0454305553067711;16200;13;0;0;729176;86;86;Distributing methods according to the old logic;2019;8;7;12;3;Distributing methods according to the old logic;25206;0;1.69334858014103
0;0.0362861791940791;32400;13;5;2;729173;10;10;Adapt standards logic;2019;8;8;6;4;"Adapt standards logic mr created ; logic adaptedadapted; merged to the Layout branch";25206;5;1.69620735658472
0;0.0202454868661344;29220;13;0;0;729157;86;86;Distributing methods according to the old logic;2019;8;8;8;4;Distributing methods according to the old logic;25206;0;1.71145416428435
0;0.0423392706385865;33600;13;0;0;729156;86;86;Adapt Canvas-images component for new structure;2019;8;8;8;4;Adapt Canvas-images component for new structure;25206;0;1.71240708976558
0;0.0454305553067711;16200;13;0;0;729155;86;86;code refactoring;2019;8;8;8;4;code refactoring;25206;0;1.71336001524681
